instance,iterations,tenure_flip,tenure_swap,stall,diversify,seed,best_value,total_weight,elapsed_ms,grid_wallclock_ms
docs\inst_test\instancias\n_1000_5,100,20,10,5,0.3000,123,9996122058,9996115441,19,1449
docs\inst_test\instancias\n_1000_5,100,20,10,5,0.2000,2026,9999251723,9999242588,19,1449
docs\inst_test\instancias\n_1000_5,100,20,10,5,0.2000,42,9999251619,9999242724,23,1449
docs\inst_test\instancias\n_1000_5,100,20,10,5,0.3000,42,9999251530,9999242508,20,1449
docs\inst_test\instancias\n_1000_5,100,20,7,20,0.2000,2026,9999251705,9999242656,30,1449
docs\inst_test\instancias\n_1000_5,100,20,10,10,0.2000,42,9999251619,9999242724,18,1449
docs\inst_test\instancias\n_1000_5,100,20,10,10,0.2000,123,9997687010,9997678758,18,1449
docs\inst_test\instancias\n_1000_5,100,20,10,10,0.3000,42,9999251530,9999242508,18,1449
docs\inst_test\instancias\n_1000_5,100,20,7,20,0.3000,2026,9990654953,9990647154,29,1449
docs\inst_test\instancias\n_1000_5,100,20,10,10,0.1000,42,9996907656,9996898605,24,1449
docs\inst_test\instancias\n_1000_5,100,20,10,10,0.3000,2026,9999245262,9999239035,21,1449
docs\inst_test\instancias\n_1000_5,100,20,10,10,0.1000,2026,9999251619,9999242724,25,1449
docs\inst_test\instancias\n_1000_5,100,20,10,10,0.2000,2026,9999251723,9999242588,24,1449
docs\inst_test\instancias\n_1000_5,100,20,10,20,0.1000,123,9996907587,9996898632,21,1449
docs\inst_test\instancias\n_1000_5,100,20,10,20,0.2000,123,9997687010,9997678758,18,1449
docs\inst_test\instancias\n_1000_5,100,20,10,10,0.1000,123,9996907622,9996899019,30,1449
docs\inst_test\instancias\n_1000_5,100,20,10,20,0.1000,2026,9999251619,9999242724,20,1449
docs\inst_test\instancias\n_1000_5,100,20,10,20,0.3000,42,9999251530,9999242508,18,1449
docs\inst_test\instancias\n_1000_5,100,20,10,20,0.3000,123,9989875677,9989866999,18,1449
docs\inst_test\instancias\n_1000_5,100,20,10,20,0.2000,42,9999251619,9999242724,22,1449
docs\inst_test\instancias\n_1000_5,100,20,15,5,0.1000,123,9996907622,9996899019,18,1449
docs\inst_test\instancias\n_1000_5,100,20,15,5,0.2000,42,9999251619,9999242724,18,1449
docs\inst_test\instancias\n_1000_5,100,20,15,5,0.2000,123,9998466245,9998459419,18,1449
docs\inst_test\instancias\n_1000_5,100,20,10,20,0.1000,42,9996907656,9996898605,28,1449
docs\inst_test\instancias\n_1000_5,100,20,15,5,0.2000,2026,9999251723,9999242588,19,1449
docs\inst_test\instancias\n_1000_5,100,20,15,5,0.1000,2026,9999251619,9999242724,20,1449
docs\inst_test\instancias\n_1000_5,100,20,10,20,0.2000,2026,9999251705,9999242656,24,1449
docs\inst_test\instancias\n_1000_5,100,20,15,10,0.1000,42,9996907656,9996898605,18,1449
docs\inst_test\instancias\n_1000_5,100,20,15,5,0.3000,2026,9999245335,9999239334,19,1449
docs\inst_test\instancias\n_1000_5,100,20,10,20,0.3000,2026,9990654953,9990647154,24,1449
docs\inst_test\instancias\n_1000_5,100,20,15,5,0.3000,42,9999251530,9999242508,21,1449
docs\inst_test\instancias\n_1000_5,100,20,15,10,0.2000,42,9999251619,9999242724,18,1449
docs\inst_test\instancias\n_1000_5,100,20,15,10,0.1000,2026,9999251619,9999242724,19,1449
docs\inst_test\instancias\n_1000_5,100,20,15,10,0.1000,123,9996907622,9996899019,21,1449
docs\inst_test\instancias\n_1000_5,100,20,15,5,0.3000,123,9996122058,9996115441,25,1449
docs\inst_test\instancias\n_1000_5,100,20,15,5,0.1000,42,9999251614,9999242439,30,1449
docs\inst_test\instancias\n_1000_5,100,20,15,10,0.2000,2026,9999251723,9999242588,18,1449
docs\inst_test\instancias\n_1000_5,100,20,15,20,0.1000,123,9996907587,9996898632,16,1449
docs\inst_test\instancias\n_1000_5,100,20,15,20,0.1000,42,9996907656,9996898605,19,1449
docs\inst_test\instancias\n_1000_5,100,20,15,10,0.2000,123,9997687010,9997678758,25,1449
docs\inst_test\instancias\n_1000_5,100,20,15,10,0.3000,123,9996122058,9996115441,23,1449
docs\inst_test\instancias\n_1000_5,100,20,15,20,0.2000,123,9997687010,9997678758,18,1449
docs\inst_test\instancias\n_1000_5,100,20,15,20,0.2000,42,9999251619,9999242724,18,1449
docs\inst_test\instancias\n_1000_5,100,20,15,10,0.3000,2026,9999245262,9999239035,23,1449
docs\inst_test\instancias\n_1000_5,100,20,15,20,0.3000,42,9999251530,9999242508,18,1449
docs\inst_test\instancias\n_1000_5,100,20,15,20,0.2000,2026,9999251705,9999242656,20,1449
docs\inst_test\instancias\n_1000_5,100,20,15,10,0.3000,42,9999251530,9999242508,26,1449
docs\inst_test\instancias\n_1000_5,100,20,15,20,0.3000,2026,9990654953,9990647154,17,1449
docs\inst_test\instancias\n_1000_5,100,20,15,20,0.3000,123,9989875677,9989866999,25,1449
docs\inst_test\instancias\n_1000_5,100,20,15,20,0.1000,2026,9999251619,9999242724,28,1449
docs\inst_test\instancias\n_1000_5,300,10,7,10,0.2000,123,9999245304,9999239283,41,1449
docs\inst_test\instancias\n_1000_5,300,10,7,5,0.2000,42,9999251619,9999242724,53,1449
docs\inst_test\instancias\n_1000_5,300,10,7,5,0.2000,123,9999245304,9999239283,56,1449
docs\inst_test\instancias\n_1000_5,300,10,7,5,0.1000,2026,9999251703,9999243177,62,1449
docs\inst_test\instancias\n_1000_5,300,10,7,10,0.1000,42,9999251670,9999242490,58,1449
docs\inst_test\instancias\n_1000_5,300,10,7,5,0.3000,42,9999251530,9999242508,61,1449
docs\inst_test\instancias\n_1000_5,300,10,7,10,0.2000,2026,9999251733,9999242669,55,1449
docs\inst_test\instancias\n_1000_5,300,10,7,5,0.2000,2026,9999251723,9999242588,63,1449
docs\inst_test\instancias\n_1000_5,300,10,7,5,0.3000,2026,9999245335,9999239334,62,1449
docs\inst_test\instancias\n_1000_5,300,10,7,5,0.1000,42,9999251670,9999242490,69,1449
docs\inst_test\instancias\n_1000_5,300,10,7,10,0.1000,2026,9999251638,9999242702,64,1449
docs\inst_test\instancias\n_1000_5,300,10,7,20,0.2000,42,9999251619,9999242724,54,1449
docs\inst_test\instancias\n_1000_5,300,10,7,20,0.1000,2026,9999251619,9999242724,57,1449
docs\inst_test\instancias\n_1000_5,300,10,7,20,0.3000,42,9999251530,9999242508,55,1449
docs\inst_test\instancias\n_1000_5,300,10,7,10,0.3000,42,9999251530,9999242508,63,1449
docs\inst_test\instancias\n_1000_5,300,10,7,10,0.1000,123,9999251790,9999242930,71,1449
docs\inst_test\instancias\n_1000_5,300,10,7,10,0.3000,123,9998466074,9998459193,65,1449
docs\inst_test\instancias\n_1000_5,300,10,7,20,0.3000,123,9996122058,9996115441,54,1449
docs\inst_test\instancias\n_1000_5,300,10,7,20,0.3000,2026,9999245335,9999239334,54,1449
docs\inst_test\instancias\n_1000_5,300,10,7,20,0.2000,2026,9999251723,9999242588,62,1449
docs\inst_test\instancias\n_1000_5,300,10,7,5,0.1000,123,9999251790,9999242930,84,1449
docs\inst_test\instancias\n_1000_5,300,10,7,20,0.1000,42,9999251614,9999242439,69,1449
docs\inst_test\instancias\n_1000_5,300,10,7,5,0.3000,123,9999245167,9999239325,82,1449
docs\inst_test\instancias\n_1000_5,300,10,7,10,0.2000,42,9999251619,9999242724,77,1449
docs\inst_test\instancias\n_1000_5,300,10,7,10,0.3000,2026,9999245335,9999239334,72,1449
docs\inst_test\instancias\n_1000_5,300,10,7,20,0.2000,123,9999245304,9999239283,80,1449
docs\inst_test\instancias\n_1000_5,300,10,7,20,0.1000,123,9999251790,9999242930,83,1449
docs\inst_test\instancias\n_1000_5,300,10,10,5,0.1000,123,9999251790,9999242930,59,1449
docs\inst_test\instancias\n_1000_5,300,10,10,5,0.1000,42,9999251670,9999242490,63,1449
docs\inst_test\instancias\n_1000_5,300,10,10,5,0.2000,2026,9999251723,9999242588,57,1449
docs\inst_test\instancias\n_1000_5,300,10,10,5,0.1000,2026,9999251703,9999243177,65,1449
docs\inst_test\instancias\n_1000_5,300,10,10,5,0.3000,123,9999245167,9999239325,57,1449
docs\inst_test\instancias\n_1000_5,300,10,10,10,0.1000,42,9999251670,9999242490,58,1449
docs\inst_test\instancias\n_1000_5,300,10,10,5,0.2000,123,9999245304,9999239283,64,1449
docs\inst_test\instancias\n_1000_5,300,10,10,10,0.1000,2026,9999251638,9999242702,56,1449
docs\inst_test\instancias\n_1000_5,300,10,10,5,0.3000,42,9999251530,9999242508,62,1449
docs\inst_test\instancias\n_1000_5,300,10,10,10,0.2000,42,9999251619,9999242724,56,1449
docs\inst_test\instancias\n_1000_5,300,10,10,10,0.2000,123,9999245304,9999239283,57,1449
docs\inst_test\instancias\n_1000_5,300,10,10,20,0.1000,42,9999251614,9999242439,53,1449
docs\inst_test\instancias\n_1000_5,300,10,10,5,0.2000,42,9999251619,9999242724,70,1449
docs\inst_test\instancias\n_1000_5,300,10,10,5,0.3000,2026,9999245335,9999239334,67,1449
docs\inst_test\instancias\n_1000_5,300,10,10,10,0.1000,123,9999251790,9999242930,63,1449
docs\inst_test\instancias\n_1000_5,300,10,10,10,0.2000,2026,9999251733,9999242669,65,1449
docs\inst_test\instancias\n_1000_5,300,10,10,10,0.3000,2026,9999245335,9999239334,64,1449
docs\inst_test\instancias\n_1000_5,300,10,10,20,0.2000,123,9999245304,9999239283,61,1449
docs\inst_test\instancias\n_1000_5,300,10,10,20,0.1000,123,9999251790,9999242930,67,1449
docs\inst_test\instancias\n_1000_5,300,10,10,20,0.3000,2026,9999245335,9999239334,52,1449
docs\inst_test\instancias\n_1000_5,300,10,10,20,0.2000,2026,9999251723,9999242588,67,1449
docs\inst_test\instancias\n_1000_5,300,10,10,20,0.3000,123,9996122058,9996115441,57,1449
docs\inst_test\instancias\n_1000_5,300,10,10,10,0.3000,123,9998466074,9998459193,76,1449
docs\inst_test\instancias\n_1000_5,300,10,10,20,0.2000,42,9999251619,9999242724,72,1449
docs\inst_test\instancias\n_1000_5,300,10,10,10,0.3000,42,9999251530,9999242508,83,1449
docs\inst_test\instancias\n_1000_5,300,10,10,20,0.3000,42,9999251530,9999242508,73,1449
docs\inst_test\instancias\n_1000_5,300,10,10,20,0.1000,2026,9999251619,9999242724,77,1449
docs\inst_test\instancias\n_1000_5,300,10,15,5,0.1000,42,9999251670,9999242490,62,1449
docs\inst_test\instancias\n_1000_5,300,10,15,5,0.1000,123,9999251790,9999242930,61,1449
docs\inst_test\instancias\n_1000_5,300,10,15,5,0.3000,123,9999245167,9999239325,51,1449
docs\inst_test\instancias\n_1000_5,300,10,15,5,0.1000,2026,9999251703,9999243177,62,1449
docs\inst_test\instancias\n_1000_5,300,10,15,5,0.3000,2026,9999245335,9999239334,56,1449
docs\inst_test\instancias\n_1000_5,300,10,15,5,0.3000,42,9999251530,9999242508,57,1449
docs\inst_test\instancias\n_1000_5,300,10,15,10,0.2000,123,9999245304,9999239283,51,1449
docs\inst_test\instancias\n_1000_5,300,10,15,5,0.2000,42,9999251619,9999242724,63,1449
docs\inst_test\instancias\n_1000_5,300,10,15,10,0.1000,42,9999251670,9999242490,57,1449
docs\inst_test\instancias\n_1000_5,300,10,15,10,0.1000,123,9999251790,9999242930,59,1449
docs\inst_test\instancias\n_1000_5,300,10,15,5,0.2000,123,9999245304,9999239283,66,1449
docs\inst_test\instancias\n_1000_5,300,10,15,10,0.3000,123,9998466074,9998459193,47,1449
docs\inst_test\instancias\n_1000_5,300,10,15,10,0.3000,42,9999251530,9999242508,55,1449
docs\inst_test\instancias\n_1000_5,300,10,15,5,0.2000,2026,9999251723,9999242588,73,1449
docs\inst_test\instancias\n_1000_5,300,10,15,10,0.2000,2026,9999251733,9999242669,71,1449
docs\inst_test\instancias\n_1000_5,300,10,15,20,0.2000,42,9999251619,9999242724,54,1449
docs\inst_test\instancias\n_1000_5,300,10,15,10,0.1000,2026,9999251638,9999242702,80,1449
docs\inst_test\instancias\n_1000_5,300,10,15,10,0.2000,42,9999251619,9999242724,79,1449
docs\inst_test\instancias\n_1000_5,300,10,15,20,0.3000,42,9999251530,9999242508,56,1449
docs\inst_test\instancias\n_1000_5,300,10,15,20,0.2000,123,9999245304,9999239283,62,1449
docs\inst_test\instancias\n_1000_5,300,10,15,20,0.1000,2026,9999251619,9999242724,64,1449
docs\inst_test\instancias\n_1000_5,300,10,15,10,0.3000,2026,9999245335,9999239334,72,1449
docs\inst_test\instancias\n_1000_5,300,10,15,20,0.3000,123,9996122058,9996115441,60,1449
docs\inst_test\instancias\n_1000_5,300,10,15,20,0.1000,123,9999251790,9999242930,70,1449
docs\inst_test\instancias\n_1000_5,300,10,15,20,0.1000,42,9999251614,9999242439,80,1449
docs\inst_test\instancias\n_1000_5,300,10,15,20,0.3000,2026,9999245335,9999239334,66,1449
docs\inst_test\instancias\n_1000_5,300,10,15,20,0.2000,2026,9999251723,9999242588,75,1449
docs\inst_test\instancias\n_1000_5,300,15,7,5,0.3000,123,9999245167,9999239325,49,1449
docs\inst_test\instancias\n_1000_5,300,15,7,5,0.3000,2026,9999245335,9999239334,49,1449
docs\inst_test\instancias\n_1000_5,300,15,7,10,0.1000,123,9999251790,9999242930,48,1449
docs\inst_test\instancias\n_1000_5,300,15,7,5,0.1000,42,9999251670,9999242490,65,1449
docs\inst_test\instancias\n_1000_5,300,15,7,5,0.1000,123,9999251790,9999242930,66,1449
docs\inst_test\instancias\n_1000_5,300,15,7,5,0.2000,123,9999245304,9999239283,59,1449
docs\inst_test\instancias\n_1000_5,300,15,7,5,0.1000,2026,9999251703,9999243177,64,1449
docs\inst_test\instancias\n_1000_5,300,15,7,5,0.3000,42,9999251530,9999242508,59,1449
docs\inst_test\instancias\n_1000_5,300,15,7,10,0.1000,42,9999251670,9999242490,57,1449
docs\inst_test\instancias\n_1000_5,300,15,7,5,0.2000,42,9999251619,9999242724,63,1449
docs\inst_test\instancias\n_1000_5,300,15,7,10,0.1000,2026,9999251638,9999242702,58,1449
docs\inst_test\instancias\n_1000_5,300,15,7,10,0.2000,42,9999251619,9999242724,57,1449
docs\inst_test\instancias\n_1000_5,300,15,7,10,0.3000,42,9999251530,9999242508,53,1449
docs\inst_test\instancias\n_1000_5,300,15,7,10,0.3000,123,9998466074,9998459193,52,1449
docs\inst_test\instancias\n_1000_5,300,15,7,10,0.2000,123,9999245304,9999239283,68,1449
docs\inst_test\instancias\n_1000_5,300,15,7,20,0.2000,42,9999251619,9999242724,51,1449
docs\inst_test\instancias\n_1000_5,300,15,7,5,0.2000,2026,9999251723,9999242588,87,1449
docs\inst_test\instancias\n_1000_5,300,15,7,20,0.2000,123,9999245304,9999239283,52,1449
docs\inst_test\instancias\n_1000_5,300,15,7,20,0.1000,2026,9999251619,9999242724,56,1449
docs\inst_test\instancias\n_1000_5,300,15,7,20,0.2000,2026,9999251723,9999242588,56,1449
docs\inst_test\instancias\n_1000_5,300,15,7,10,0.3000,2026,9999245335,9999239334,65,1449
docs\inst_test\instancias\n_1000_5,300,15,7,20,0.1000,42,9999251614,9999242439,64,1449
docs\inst_test\instancias\n_1000_5,300,15,7,20,0.1000,123,9999251790,9999242930,65,1449
docs\inst_test\instancias\n_1000_5,300,15,7,10,0.2000,2026,9999251733,9999242669,76,1449
docs\inst_test\instancias\n_1000_5,300,15,10,5,0.3000,123,9999245167,9999239325,41,1449
docs\inst_test\instancias\n_1000_5,300,15,7,20,0.3000,42,9999251530,9999242508,62,1449
docs\inst_test\instancias\n_1000_5,300,15,10,5,0.1000,42,9999251670,9999242490,54,1449
docs\inst_test\instancias\n_1000_5,300,15,7,20,0.3000,123,9996122058,9996115441,63,1449
docs\inst_test\instancias\n_1000_5,300,15,7,20,0.3000,2026,9999245335,9999239334,62,1449
docs\inst_test\instancias\n_1000_5,300,15,10,5,0.1000,123,9999251790,9999242930,63,1449
docs\inst_test\instancias\n_1000_5,300,15,10,5,0.2000,42,9999251619,9999242724,60,1449
docs\inst_test\instancias\n_1000_5,300,15,10,5,0.3000,2026,9999245335,9999239334,55,1449
docs\inst_test\instancias\n_1000_5,300,15,10,10,0.1000,123,9999251790,9999242930,53,1449
docs\inst_test\instancias\n_1000_5,300,15,10,5,0.3000,42,9999251530,9999242508,59,1449
docs\inst_test\instancias\n_1000_5,300,15,10,10,0.1000,42,9999251670,9999242490,55,1449
docs\inst_test\instancias\n_1000_5,300,15,10,5,0.2000,123,9999245304,9999239283,63,1449
docs\inst_test\instancias\n_1000_5,300,15,10,5,0.1000,2026,9999251703,9999243177,69,1449
docs\inst_test\instancias\n_1000_5,300,15,10,5,0.2000,2026,9999251723,9999242588,65,1449
docs\inst_test\instancias\n_1000_5,300,15,10,10,0.1000,2026,9999251638,9999242702,56,1449
docs\inst_test\instancias\n_1000_5,300,15,10,10,0.2000,123,9999245304,9999239283,49,1449
docs\inst_test\instancias\n_1000_5,300,15,10,10,0.2000,2026,9999251733,9999242669,46,1449
docs\inst_test\instancias\n_1000_5,300,15,10,10,0.3000,42,9999251530,9999242508,45,1449
docs\inst_test\instancias\n_1000_5,300,15,10,10,0.3000,123,9998466074,9998459193,46,1449
docs\inst_test\instancias\n_1000_5,300,15,10,10,0.2000,42,9999251619,9999242724,56,1449
docs\inst_test\instancias\n_1000_5,300,15,10,10,0.3000,2026,9999245335,9999239334,49,1449
docs\inst_test\instancias\n_1000_5,300,15,10,20,0.1000,2026,9999251619,9999242724,45,1449
docs\inst_test\instancias\n_1000_5,300,15,10,20,0.1000,42,9999251614,9999242439,52,1449
docs\inst_test\instancias\n_1000_5,300,15,10,20,0.2000,2026,9999251723,9999242588,47,1449
docs\inst_test\instancias\n_1000_5,300,15,10,20,0.2000,123,9999245304,9999239283,47,1449
docs\inst_test\instancias\n_1000_5,300,15,10,20,0.1000,123,9999251790,9999242930,53,1449
docs\inst_test\instancias\n_1000_5,300,15,10,20,0.2000,42,9999251619,9999242724,52,1449
docs\inst_test\instancias\n_1000_5,300,15,10,20,0.3000,123,9996122058,9996115441,44,1449
docs\inst_test\instancias\n_1000_5,300,15,10,20,0.3000,42,9999251530,9999242508,50,1449
docs\inst_test\instancias\n_1000_5,300,15,10,20,0.3000,2026,9999245335,9999239334,47,1449
docs\inst_test\instancias\n_1000_5,300,15,15,5,0.1000,42,9999251670,9999242490,55,1449
docs\inst_test\instancias\n_1000_5,300,15,15,10,0.1000,42,9999251670,9999242490,41,1449
docs\inst_test\instancias\n_1000_5,300,15,15,5,0.2000,123,9999245304,9999239283,50,1449
docs\inst_test\instancias\n_1000_5,300,15,15,5,0.1000,123,9999251790,9999242930,58,1449
docs\inst_test\instancias\n_1000_5,300,15,15,5,0.3000,123,9999245167,9999239325,50,1449
docs\inst_test\instancias\n_1000_5,300,15,15,5,0.2000,42,9999251619,9999242724,54,1449
docs\inst_test\instancias\n_1000_5,300,15,15,5,0.3000,2026,9999245335,9999239334,51,1449
docs\inst_test\instancias\n_1000_5,300,15,15,5,0.1000,2026,9999251703,9999243177,59,1449
docs\inst_test\instancias\n_1000_5,300,15,15,5,0.2000,2026,9999251723,9999242588,58,1449
docs\inst_test\instancias\n_1000_5,300,15,15,5,0.3000,42,9999251530,9999242508,57,1449
docs\inst_test\instancias\n_1000_5,300,15,15,10,0.1000,123,9999251790,9999242930,52,1449
docs\inst_test\instancias\n_1000_5,300,15,15,10,0.1000,2026,9999251638,9999242702,52,1449
docs\inst_test\instancias\n_1000_5,300,15,15,10,0.2000,123,9999245304,9999239283,48,1449
docs\inst_test\instancias\n_1000_5,300,15,15,10,0.3000,123,9998466074,9998459193,46,1449
docs\inst_test\instancias\n_1000_5,300,15,15,10,0.2000,42,9999251619,9999242724,53,1449
docs\inst_test\instancias\n_1000_5,300,15,15,10,0.2000,2026,9999251733,9999242669,52,1449
docs\inst_test\instancias\n_1000_5,300,15,15,10,0.3000,2026,9999245335,9999239334,49,1449
docs\inst_test\instancias\n_1000_5,300,15,15,10,0.3000,42,9999251530,9999242508,52,1449
docs\inst_test\instancias\n_1000_5,300,15,15,20,0.2000,123,9999245304,9999239283,41,1449
docs\inst_test\instancias\n_1000_5,300,15,15,20,0.3000,42,9999251530,9999242508,41,1449
docs\inst_test\instancias\n_1000_5,300,15,15,20,0.1000,42,9999251614,9999242439,53,1449
docs\inst_test\instancias\n_1000_5,300,15,15,20,0.3000,123,9996122058,9996115441,41,1449
docs\inst_test\instancias\n_1000_5,300,15,15,20,0.1000,123,9999251790,9999242930,52,1449
docs\inst_test\instancias\n_1000_5,300,15,15,20,0.2000,2026,9999251723,9999242588,47,1449
docs\inst_test\instancias\n_1000_5,300,15,15,20,0.2000,42,9999251619,9999242724,50,1449
docs\inst_test\instancias\n_1000_5,300,15,15,20,0.3000,2026,9999245335,9999239334,44,1449
docs\inst_test\instancias\n_1000_5,300,15,15,20,0.1000,2026,9999251619,9999242724,53,1449
docs\inst_test\instancias\n_1000_5,300,20,7,10,0.1000,42,9999251670,9999242490,40,1449
docs\inst_test\instancias\n_1000_5,300,20,7,5,0.3000,123,9999245167,9999239325,46,1449
docs\inst_test\instancias\n_1000_5,300,20,7,5,0.2000,123,9999245304,9999239283,52,1449
docs\inst_test\instancias\n_1000_5,300,20,7,5,0.1000,123,9999251790,9999242930,57,1449
docs\inst_test\instancias\n_1000_5,300,20,7,5,0.2000,42,9999251619,9999242724,54,1449
docs\inst_test\instancias\n_1000_5,300,20,7,5,0.1000,42,9999251670,9999242490,60,1449
docs\inst_test\instancias\n_1000_5,300,20,7,5,0.1000,2026,9999251703,9999243177,58,1449
docs\inst_test\instancias\n_1000_5,300,20,7,5,0.3000,42,9999251530,9999242508,54,1449
docs\inst_test\instancias\n_1000_5,300,20,7,20,0.1000,42,9999251614,9999242439,37,1449
docs\inst_test\instancias\n_1000_5,300,20,7,5,0.3000,2026,9999245335,9999239334,51,1449
docs\inst_test\instancias\n_1000_5,300,20,7,10,0.2000,42,9999251619,9999242724,49,1449
docs\inst_test\instancias\n_1000_5,300,20,7,5,0.2000,2026,9999251723,9999242588,58,1449
docs\inst_test\instancias\n_1000_5,300,20,7,10,0.2000,123,9999245304,9999239283,47,1449
docs\inst_test\instancias\n_1000_5,300,20,7,10,0.1000,2026,9999251638,9999242702,52,1449
docs\inst_test\instancias\n_1000_5,300,20,7,10,0.1000,123,9999251790,9999242930,54,1449
docs\inst_test\instancias\n_1000_5,300,20,7,10,0.3000,123,9998466074,9998459193,46,1449
docs\inst_test\instancias\n_1000_5,300,20,7,20,0.1000,123,9999251790,9999242930,44,1449
docs\inst_test\instancias\n_1000_5,300,20,7,10,0.3000,2026,9999245335,9999239334,49,1449
docs\inst_test\instancias\n_1000_5,300,20,7,10,0.2000,2026,9999251733,9999242669,53,1449
docs\inst_test\instancias\n_1000_5,300,20,7,20,0.3000,123,9996122058,9996115441,39,1449
docs\inst_test\instancias\n_1000_5,300,20,7,10,0.3000,42,9999251530,9999242508,52,1449
docs\inst_test\instancias\n_1000_5,300,20,7,20,0.2000,123,9999245304,9999239283,43,1449
docs\inst_test\instancias\n_1000_5,300,20,7,20,0.3000,2026,9999245335,9999239334,43,1449
docs\inst_test\instancias\n_1000_5,300,20,7,20,0.1000,2026,9999251619,9999242724,49,1449
docs\inst_test\instancias\n_1000_5,300,20,7,20,0.2000,42,9999251619,9999242724,51,1449
docs\inst_test\instancias\n_1000_5,300,20,7,20,0.2000,2026,9999251723,9999242588,51,1449
docs\inst_test\instancias\n_1000_5,300,20,7,20,0.3000,42,9999251530,9999242508,51,1449
docs\inst_test\instancias\n_1000_5,300,20,10,5,0.2000,123,9999245304,9999239283,47,1449
docs\inst_test\instancias\n_1000_5,300,20,10,5,0.1000,42,9999251670,9999242490,54,1449
docs\inst_test\instancias\n_1000_5,300,20,10,10,0.2000,2026,9999251733,9999242669,42,1449
docs\inst_test\instancias\n_1000_5,300,20,10,10,0.1000,123,9999251790,9999242930,45,1449
docs\inst_test\instancias\n_1000_5,300,20,10,5,0.3000,123,9999245167,9999239325,49,1449
docs\inst_test\instancias\n_1000_5,300,20,10,5,0.2000,42,9999251619,9999242724,54,1449
docs\inst_test\instancias\n_1000_5,300,20,10,5,0.1000,123,9999251790,9999242930,55,1449
docs\inst_test\instancias\n_1000_5,300,20,10,5,0.2000,2026,9999251723,9999242588,52,1449
docs\inst_test\instancias\n_1000_5,300,20,10,5,0.3000,2026,9999245335,9999239334,52,1449
docs\inst_test\instancias\n_1000_5,300,20,10,10,0.3000,2026,9999245335,9999239334,43,1449
docs\inst_test\instancias\n_1000_5,300,20,10,5,0.1000,2026,9999251703,9999243177,58,1449
docs\inst_test\instancias\n_1000_5,300,20,10,10,0.2000,123,9999245304,9999239283,50,1449
docs\inst_test\instancias\n_1000_5,300,20,10,10,0.1000,42,9999251670,9999242490,53,1449
docs\inst_test\instancias\n_1000_5,300,20,10,5,0.3000,42,9999251530,9999242508,55,1449
docs\inst_test\instancias\n_1000_5,300,20,10,10,0.3000,123,9998466074,9998459193,46,1449
docs\inst_test\instancias\n_1000_5,300,20,10,10,0.2000,42,9999251619,9999242724,54,1449
docs\inst_test\instancias\n_1000_5,300,20,10,10,0.1000,2026,9999251638,9999242702,55,1449
docs\inst_test\instancias\n_1000_5,300,20,10,20,0.1000,42,9999251614,9999242439,50,1449
docs\inst_test\instancias\n_1000_5,300,20,10,20,0.2000,42,9999251619,9999242724,48,1449
docs\inst_test\instancias\n_1000_5,300,20,10,10,0.3000,42,9999251530,9999242508,53,1449
docs\inst_test\instancias\n_1000_5,300,20,10,20,0.2000,123,9999245304,9999239283,45,1449
docs\inst_test\instancias\n_1000_5,300,20,10,20,0.1000,123,9999251790,9999242930,51,1449
docs\inst_test\instancias\n_1000_5,300,20,10,20,0.1000,2026,9999251619,9999242724,51,1449
docs\inst_test\instancias\n_1000_5,300,20,10,20,0.2000,2026,9999251723,9999242588,50,1449
docs\inst_test\instancias\n_1000_5,300,20,10,20,0.3000,2026,9999245335,9999239334,44,1449
docs\inst_test\instancias\n_1000_5,300,20,10,20,0.3000,123,9996122058,9996115441,47,1449
docs\inst_test\instancias\n_1000_5,300,20,10,20,0.3000,42,9999251530,9999242508,52,1449
docs\inst_test\instancias\n_1000_5,300,20,15,5,0.1000,42,9999251670,9999242490,55,1449
docs\inst_test\instancias\n_1000_5,300,20,15,10,0.2000,123,9999245304,9999239283,43,1449
docs\inst_test\instancias\n_1000_5,300,20,15,5,0.3000,123,9999245167,9999239325,49,1449
docs\inst_test\instancias\n_1000_5,300,20,15,5,0.2000,123,9999245304,9999239283,51,1449
docs\inst_test\instancias\n_1000_5,300,20,15,5,0.3000,42,9999251530,9999242508,51,1449
docs\inst_test\instancias\n_1000_5,300,20,15,10,0.3000,42,9999251530,9999242508,44,1449
docs\inst_test\instancias\n_1000_5,300,20,15,5,0.1000,123,9999251790,9999242930,57,1449
docs\inst_test\instancias\n_1000_5,300,20,15,10,0.1000,123,9999251790,9999242930,49,1449
docs\inst_test\instancias\n_1000_5,300,20,15,10,0.1000,42,9999251670,9999242490,50,1449
docs\inst_test\instancias\n_1000_5,300,20,15,5,0.3000,2026,9999245335,9999239334,52,1449
docs\inst_test\instancias\n_1000_5,300,20,15,20,0.2000,123,9999245304,9999239283,42,1449
docs\inst_test\instancias\n_1000_5,300,20,15,10,0.2000,42,9999251619,9999242724,50,1449
docs\inst_test\instancias\n_1000_5,300,20,15,10,0.3000,123,9998466074,9998459193,46,1449
docs\inst_test\instancias\n_1000_5,300,20,15,5,0.2000,42,9999251619,9999242724,57,1449
docs\inst_test\instancias\n_1000_5,300,20,15,5,0.1000,2026,9999251703,9999243177,58,1449
docs\inst_test\instancias\n_1000_5,300,20,15,10,0.3000,2026,9999245335,9999239334,47,1449
