instance,iterations,tenure_flip,tenure_swap,stall,diversify,seed,best_value,total_weight,elapsed_ms,grid_wallclock_ms
docs\inst_test\instancias\n_1000_3,500,20,7,10,0.2000,2026,9999229022,9999226617,77,4414
docs\inst_test\instancias\n_1000_3,500,20,7,10,0.3000,42,9999226832,9999225525,74,4414
docs\inst_test\instancias\n_1000_3,500,20,7,10,0.3000,123,9999226830,9999225390,83,4414
docs\inst_test\instancias\n_1000_3,500,20,7,10,0.3000,2026,9999226819,9999225611,83,4414
docs\inst_test\instancias\n_1000_3,500,20,7,20,0.1000,42,9995321912,9995319949,82,4414
docs\inst_test\instancias\n_1000_3,500,20,7,20,0.1000,123,9994541361,9994539065,76,4414
docs\inst_test\instancias\n_1000_3,500,20,7,20,0.1000,2026,9999229050,9999226581,76,4414
docs\inst_test\instancias\n_1000_3,500,20,7,20,0.2000,42,9999229060,9999226468,76,4414
docs\inst_test\instancias\n_1000_3,500,20,7,20,0.2000,2026,9999229022,9999226617,74,4414
docs\inst_test\instancias\n_1000_3,500,20,7,20,0.2000,123,9998446310,9998444768,88,4414
docs\inst_test\instancias\n_1000_3,500,20,7,20,0.3000,42,9996882985,9996881662,69,4414
docs\inst_test\instancias\n_1000_3,500,20,7,20,0.3000,2026,9999226819,9999225611,68,4414
docs\inst_test\instancias\n_1000_3,500,20,7,20,0.3000,123,9999226830,9999225390,84,4414
docs\inst_test\instancias\n_1000_3,500,20,10,5,0.1000,42,9997665743,9997663580,88,4414
docs\inst_test\instancias\n_1000_3,500,20,10,5,0.1000,2026,9999229056,9999226515,86,4414
docs\inst_test\instancias\n_1000_3,500,20,10,5,0.1000,123,9997665789,9997663609,90,4414
docs\inst_test\instancias\n_1000_3,500,20,10,5,0.2000,42,9999229060,9999226468,85,4414
docs\inst_test\instancias\n_1000_3,500,20,10,5,0.2000,123,9999226829,9999225556,79,4414
docs\inst_test\instancias\n_1000_3,500,20,10,5,0.3000,42,9998443951,9998443270,75,4414
docs\inst_test\instancias\n_1000_3,500,20,10,5,0.2000,2026,9999229022,9999226617,84,4414
docs\inst_test\instancias\n_1000_3,500,20,10,5,0.3000,123,9999226830,9999225390,81,4414
docs\inst_test\instancias\n_1000_3,500,20,10,10,0.1000,42,9997665749,9997663600,76,4414
docs\inst_test\instancias\n_1000_3,500,20,10,5,0.3000,2026,9999226819,9999225611,84,4414
docs\inst_test\instancias\n_1000_3,500,20,10,10,0.1000,123,9994541387,9994539004,79,4414
docs\inst_test\instancias\n_1000_3,500,20,10,10,0.1000,2026,9999229056,9999226515,79,4414
docs\inst_test\instancias\n_1000_3,500,20,10,10,0.2000,42,9999229060,9999226468,77,4414
docs\inst_test\instancias\n_1000_3,500,20,10,10,0.2000,123,9999226823,9999225583,82,4414
docs\inst_test\instancias\n_1000_3,500,20,10,10,0.2000,2026,9999229022,9999226617,83,4414
docs\inst_test\instancias\n_1000_3,500,20,10,10,0.3000,42,9999226832,9999225525,72,4414
docs\inst_test\instancias\n_1000_3,500,20,10,10,0.3000,123,9999226830,9999225390,72,4414
docs\inst_test\instancias\n_1000_3,500,20,10,10,0.3000,2026,9999226819,9999225611,73,4414
docs\inst_test\instancias\n_1000_3,500,20,10,20,0.1000,42,9995321912,9995319949,75,4414
docs\inst_test\instancias\n_1000_3,500,20,10,20,0.1000,2026,9999229050,9999226581,75,4414
docs\inst_test\instancias\n_1000_3,500,20,10,20,0.1000,123,9994541361,9994539065,76,4414
docs\inst_test\instancias\n_1000_3,500,20,10,20,0.2000,42,9999229060,9999226468,75,4414
docs\inst_test\instancias\n_1000_3,500,20,10,20,0.2000,123,9998446310,9998444768,79,4414
docs\inst_test\instancias\n_1000_3,500,20,10,20,0.2000,2026,9999229022,9999226617,78,4414
docs\inst_test\instancias\n_1000_3,500,20,10,20,0.3000,42,9996882985,9996881662,70,4414
docs\inst_test\instancias\n_1000_3,500,20,10,20,0.3000,123,9999226830,9999225390,70,4414
docs\inst_test\instancias\n_1000_3,500,20,10,20,0.3000,2026,9999226819,9999225611,72,4414
docs\inst_test\instancias\n_1000_3,500,20,15,5,0.1000,123,9997665789,9997663609,82,4414
docs\inst_test\instancias\n_1000_3,500,20,15,5,0.1000,42,9997665743,9997663580,86,4414
docs\inst_test\instancias\n_1000_3,500,20,15,5,0.1000,2026,9999229056,9999226515,88,4414
docs\inst_test\instancias\n_1000_3,500,20,15,5,0.2000,123,9999226829,9999225556,79,4414
docs\inst_test\instancias\n_1000_3,500,20,15,5,0.3000,42,9998443951,9998443270,78,4414
docs\inst_test\instancias\n_1000_3,500,20,15,5,0.2000,2026,9999229022,9999226617,83,4414
docs\inst_test\instancias\n_1000_3,500,20,15,5,0.2000,42,9999229060,9999226468,97,4414
docs\inst_test\instancias\n_1000_3,500,20,15,5,0.3000,123,9999226830,9999225390,84,4414
docs\inst_test\instancias\n_1000_3,500,20,15,5,0.3000,2026,9999226819,9999225611,76,4414
docs\inst_test\instancias\n_1000_3,500,20,15,10,0.1000,42,9997665749,9997663600,79,4414
docs\inst_test\instancias\n_1000_3,500,20,15,10,0.1000,123,9994541387,9994539004,84,4414
docs\inst_test\instancias\n_1000_3,500,20,15,10,0.1000,2026,9999229056,9999226515,88,4414
docs\inst_test\instancias\n_1000_3,500,20,15,10,0.2000,2026,9999229022,9999226617,79,4414
docs\inst_test\instancias\n_1000_3,500,20,15,10,0.2000,123,9999226823,9999225583,82,4414
docs\inst_test\instancias\n_1000_3,500,20,15,10,0.3000,42,9999226832,9999225525,73,4414
docs\inst_test\instancias\n_1000_3,500,20,15,10,0.2000,42,9999229060,9999226468,85,4414
docs\inst_test\instancias\n_1000_3,500,20,15,10,0.3000,123,9999226830,9999225390,80,4414
docs\inst_test\instancias\n_1000_3,500,20,15,10,0.3000,2026,9999226819,9999225611,83,4414
docs\inst_test\instancias\n_1000_3,500,20,15,20,0.1000,42,9995321912,9995319949,73,4414
docs\inst_test\instancias\n_1000_3,500,20,15,20,0.1000,123,9994541361,9994539065,74,4414
docs\inst_test\instancias\n_1000_3,500,20,15,20,0.2000,42,9999229060,9999226468,72,4414
docs\inst_test\instancias\n_1000_3,500,20,15,20,0.1000,2026,9999229050,9999226581,76,4414
docs\inst_test\instancias\n_1000_3,500,20,15,20,0.2000,2026,9999229022,9999226617,75,4414
docs\inst_test\instancias\n_1000_3,500,20,15,20,0.2000,123,9998446310,9998444768,86,4414
docs\inst_test\instancias\n_1000_3,500,20,15,20,0.3000,42,9996882985,9996881662,67,4414
docs\inst_test\instancias\n_1000_3,500,20,15,20,0.3000,123,9999226830,9999225390,73,4414
docs\inst_test\instancias\n_1000_3,500,20,15,20,0.3000,2026,9999226819,9999225611,65,4414
docs\inst_test\instancias\n_1000_4,100,10,7,5,0.1000,123,9999239604,9999233200,16,4442
docs\inst_test\instancias\n_1000_4,100,10,7,5,0.2000,42,9999239825,9999233397,16,4442
docs\inst_test\instancias\n_1000_4,100,10,7,5,0.2000,2026,9999239684,9999233254,15,4442
docs\inst_test\instancias\n_1000_4,100,10,7,5,0.3000,42,9996891031,9996886639,17,4442
docs\inst_test\instancias\n_1000_4,100,10,7,5,0.2000,123,9998455663,9998450281,17,4442
docs\inst_test\instancias\n_1000_4,100,10,7,5,0.1000,2026,9999239796,9999233069,19,4442
docs\inst_test\instancias\n_1000_4,100,10,7,5,0.3000,123,9997675862,9997669855,18,4442
docs\inst_test\instancias\n_1000_4,100,10,7,5,0.1000,42,9999239200,9999233015,23,4442
docs\inst_test\instancias\n_1000_4,100,10,7,10,0.1000,123,9996895765,9996889366,16,4442
docs\inst_test\instancias\n_1000_4,100,10,7,5,0.3000,2026,9999235557,9999230837,17,4442
docs\inst_test\instancias\n_1000_4,100,10,7,10,0.1000,42,9993771778,9993764749,19,4442
docs\inst_test\instancias\n_1000_4,100,10,7,10,0.2000,42,9998459677,9998452927,17,4442
docs\inst_test\instancias\n_1000_4,100,10,7,10,0.2000,123,9997675834,9997669777,18,4442
docs\inst_test\instancias\n_1000_4,100,10,7,10,0.3000,42,9994547650,9994542891,15,4442
docs\inst_test\instancias\n_1000_4,100,10,7,10,0.1000,2026,9991427953,9991421500,22,4442
docs\inst_test\instancias\n_1000_4,100,10,7,10,0.2000,2026,9999239684,9999233254,24,4442
docs\inst_test\instancias\n_1000_4,100,10,7,10,0.3000,123,9997675862,9997669855,15,4442
docs\inst_test\instancias\n_1000_4,100,10,7,10,0.3000,2026,9997675731,9997669897,17,4442
docs\inst_test\instancias\n_1000_4,100,10,7,20,0.1000,123,9996115758,9996108806,15,4442
docs\inst_test\instancias\n_1000_4,100,10,7,20,0.1000,42,9993771778,9993764749,17,4442
docs\inst_test\instancias\n_1000_4,100,10,7,20,0.2000,42,9998459677,9998452927,15,4442
docs\inst_test\instancias\n_1000_4,100,10,7,20,0.1000,2026,9991427953,9991421500,16,4442
docs\inst_test\instancias\n_1000_4,100,10,7,20,0.3000,42,9991423917,9991418608,14,4442
docs\inst_test\instancias\n_1000_4,100,10,7,20,0.2000,123,9989864094,9989857916,24,4442
docs\inst_test\instancias\n_1000_4,100,10,7,20,0.3000,2026,9997675731,9997669897,14,4442
docs\inst_test\instancias\n_1000_4,100,10,7,20,0.3000,123,9997675795,9997669459,15,4442
docs\inst_test\instancias\n_1000_4,100,10,7,20,0.2000,2026,9999239684,9999233254,23,4442
docs\inst_test\instancias\n_1000_4,100,10,10,5,0.1000,42,9999239200,9999233015,17,4442
docs\inst_test\instancias\n_1000_4,100,10,10,5,0.1000,123,9999239604,9999233200,16,4442
docs\inst_test\instancias\n_1000_4,100,10,10,5,0.1000,2026,9999239796,9999233069,17,4442
docs\inst_test\instancias\n_1000_4,100,10,10,5,0.2000,42,9999239825,9999233397,16,4442
docs\inst_test\instancias\n_1000_4,100,10,10,5,0.2000,123,9998455663,9998450281,15,4442
docs\inst_test\instancias\n_1000_4,100,10,10,5,0.2000,2026,9999239684,9999233254,16,4442
docs\inst_test\instancias\n_1000_4,100,10,10,5,0.3000,42,9996891031,9996886639,15,4442
docs\inst_test\instancias\n_1000_4,100,10,10,5,0.3000,123,9997675862,9997669855,16,4442
docs\inst_test\instancias\n_1000_4,100,10,10,10,0.1000,42,9993771778,9993764749,15,4442
docs\inst_test\instancias\n_1000_4,100,10,10,5,0.3000,2026,9999235557,9999230837,15,4442
docs\inst_test\instancias\n_1000_4,100,10,10,10,0.1000,123,9996895765,9996889366,17,4442
docs\inst_test\instancias\n_1000_4,100,10,10,10,0.1000,2026,9991427953,9991421500,15,4442
docs\inst_test\instancias\n_1000_4,100,10,10,10,0.2000,42,9998459677,9998452927,15,4442
docs\inst_test\instancias\n_1000_4,100,10,10,10,0.2000,2026,9999239684,9999233254,16,4442
docs\inst_test\instancias\n_1000_4,100,10,10,10,0.2000,123,9997675834,9997669777,16,4442
docs\inst_test\instancias\n_1000_4,100,10,10,10,0.3000,42,9994547650,9994542891,14,4442
docs\inst_test\instancias\n_1000_4,100,10,10,10,0.3000,123,9997675862,9997669855,14,4442
docs\inst_test\instancias\n_1000_4,100,10,10,10,0.3000,2026,9997675731,9997669897,17,4442
docs\inst_test\instancias\n_1000_4,100,10,10,20,0.1000,42,9993771778,9993764749,16,4442
docs\inst_test\instancias\n_1000_4,100,10,10,20,0.1000,123,9996115758,9996108806,14,4442
docs\inst_test\instancias\n_1000_4,100,10,10,20,0.1000,2026,9991427953,9991421500,14,4442
docs\inst_test\instancias\n_1000_4,100,10,10,20,0.2000,42,9998459677,9998452927,15,4442
docs\inst_test\instancias\n_1000_4,100,10,10,20,0.2000,2026,9999239684,9999233254,15,4442
docs\inst_test\instancias\n_1000_4,100,10,10,20,0.3000,42,9991423917,9991418608,15,4442
docs\inst_test\instancias\n_1000_4,100,10,10,20,0.2000,123,9989864094,9989857916,18,4442
docs\inst_test\instancias\n_1000_4,100,10,10,20,0.3000,123,9997675795,9997669459,15,4442
docs\inst_test\instancias\n_1000_4,100,10,10,20,0.3000,2026,9997675731,9997669897,15,4442
docs\inst_test\instancias\n_1000_4,100,10,15,5,0.1000,123,9999239604,9999233200,16,4442
docs\inst_test\instancias\n_1000_4,100,10,15,5,0.1000,2026,9999239796,9999233069,16,4442
docs\inst_test\instancias\n_1000_4,100,10,15,5,0.2000,42,9999239825,9999233397,16,4442
docs\inst_test\instancias\n_1000_4,100,10,15,5,0.1000,42,9999239200,9999233015,20,4442
docs\inst_test\instancias\n_1000_4,100,10,15,5,0.2000,123,9998455663,9998450281,15,4442
docs\inst_test\instancias\n_1000_4,100,10,15,5,0.3000,42,9996891031,9996886639,14,4442
docs\inst_test\instancias\n_1000_4,100,10,15,5,0.2000,2026,9999239684,9999233254,16,4442
docs\inst_test\instancias\n_1000_4,100,10,15,5,0.3000,123,9997675862,9997669855,15,4442
docs\inst_test\instancias\n_1000_4,100,10,15,5,0.3000,2026,9999235557,9999230837,15,4442
docs\inst_test\instancias\n_1000_4,100,10,15,10,0.1000,42,9993771778,9993764749,15,4442
docs\inst_test\instancias\n_1000_4,100,10,15,10,0.1000,2026,9991427953,9991421500,16,4442
docs\inst_test\instancias\n_1000_4,100,10,15,10,0.2000,42,9998459677,9998452927,15,4442
docs\inst_test\instancias\n_1000_4,100,10,15,10,0.1000,123,9996895765,9996889366,17,4442
docs\inst_test\instancias\n_1000_4,100,10,15,10,0.2000,2026,9999239684,9999233254,16,4442
docs\inst_test\instancias\n_1000_4,100,10,15,10,0.3000,42,9994547650,9994542891,14,4442
docs\inst_test\instancias\n_1000_4,100,10,15,10,0.2000,123,9997675834,9997669777,17,4442
docs\inst_test\instancias\n_1000_4,100,10,15,10,0.3000,123,9997675862,9997669855,16,4442
docs\inst_test\instancias\n_1000_4,100,10,15,10,0.3000,2026,9997675731,9997669897,15,4442
docs\inst_test\instancias\n_1000_4,100,10,15,20,0.1000,123,9996115758,9996108806,15,4442
docs\inst_test\instancias\n_1000_4,100,10,15,20,0.1000,2026,9991427953,9991421500,16,4442
docs\inst_test\instancias\n_1000_4,100,10,15,20,0.1000,42,9993771778,9993764749,17,4442
docs\inst_test\instancias\n_1000_4,100,10,15,20,0.2000,123,9989864094,9989857916,15,4442
docs\inst_test\instancias\n_1000_4,100,10,15,20,0.2000,2026,9999239684,9999233254,17,4442
docs\inst_test\instancias\n_1000_4,100,10,15,20,0.2000,42,9998459677,9998452927,18,4442
docs\inst_test\instancias\n_1000_4,100,10,15,20,0.3000,42,9991423917,9991418608,15,4442
docs\inst_test\instancias\n_1000_4,100,10,15,20,0.3000,2026,9997675731,9997669897,14,4442
docs\inst_test\instancias\n_1000_4,100,10,15,20,0.3000,123,9997675795,9997669459,18,4442
docs\inst_test\instancias\n_1000_4,100,15,7,5,0.1000,123,9999239604,9999233200,15,4442
docs\inst_test\instancias\n_1000_4,100,15,7,5,0.1000,42,9999239200,9999233015,16,4442
docs\inst_test\instancias\n_1000_4,100,15,7,5,0.2000,42,9999239825,9999233397,16,4442
docs\inst_test\instancias\n_1000_4,100,15,7,5,0.2000,123,9998455663,9998450281,16,4442
docs\inst_test\instancias\n_1000_4,100,15,7,5,0.1000,2026,9999239796,9999233069,20,4442
docs\inst_test\instancias\n_1000_4,100,15,7,5,0.3000,42,9996891031,9996886639,14,4442
docs\inst_test\instancias\n_1000_4,100,15,7,5,0.2000,2026,9999239684,9999233254,15,4442
docs\inst_test\instancias\n_1000_4,100,15,7,5,0.3000,2026,9999235557,9999230837,14,4442
docs\inst_test\instancias\n_1000_4,100,15,7,5,0.3000,123,9997675862,9997669855,15,4442
docs\inst_test\instancias\n_1000_4,100,15,7,10,0.1000,42,9993771778,9993764749,16,4442
docs\inst_test\instancias\n_1000_4,100,15,7,10,0.1000,2026,9991427953,9991421500,16,4442
docs\inst_test\instancias\n_1000_4,100,15,7,10,0.1000,123,9996895765,9996889366,17,4442
docs\inst_test\instancias\n_1000_4,100,15,7,10,0.2000,42,9998459677,9998452927,16,4442
docs\inst_test\instancias\n_1000_4,100,15,7,10,0.2000,123,9997675834,9997669777,17,4442
docs\inst_test\instancias\n_1000_4,100,15,7,10,0.2000,2026,9999239684,9999233254,17,4442
docs\inst_test\instancias\n_1000_4,100,15,7,10,0.3000,42,9994547650,9994542891,15,4442
docs\inst_test\instancias\n_1000_4,100,15,7,10,0.3000,123,9997675862,9997669855,15,4442
docs\inst_test\instancias\n_1000_4,100,15,7,10,0.3000,2026,9997675731,9997669897,17,4442
docs\inst_test\instancias\n_1000_4,100,15,7,20,0.1000,2026,9991427953,9991421500,15,4442
docs\inst_test\instancias\n_1000_4,100,15,7,20,0.1000,42,9993771778,9993764749,17,4442
docs\inst_test\instancias\n_1000_4,100,15,7,20,0.1000,123,9996115758,9996108806,16,4442
docs\inst_test\instancias\n_1000_4,100,15,7,20,0.2000,123,9989864094,9989857916,16,4442
docs\inst_test\instancias\n_1000_4,100,15,7,20,0.2000,42,9998459677,9998452927,16,4442
docs\inst_test\instancias\n_1000_4,100,15,7,20,0.2000,2026,9999239684,9999233254,15,4442
docs\inst_test\instancias\n_1000_4,100,15,7,20,0.3000,42,9991423917,9991418608,16,4442
docs\inst_test\instancias\n_1000_4,100,15,7,20,0.3000,123,9997675795,9997669459,15,4442
docs\inst_test\instancias\n_1000_4,100,15,7,20,0.3000,2026,9997675731,9997669897,14,4442
docs\inst_test\instancias\n_1000_4,100,15,10,5,0.1000,123,9999239604,9999233200,16,4442
docs\inst_test\instancias\n_1000_4,100,15,10,5,0.1000,42,9999239200,9999233015,17,4442
docs\inst_test\instancias\n_1000_4,100,15,10,5,0.2000,123,9998455663,9998450281,14,4442
docs\inst_test\instancias\n_1000_4,100,15,10,5,0.2000,42,9999239825,9999233397,16,4442
docs\inst_test\instancias\n_1000_4,100,15,10,5,0.2000,2026,9999239684,9999233254,17,4442
docs\inst_test\instancias\n_1000_4,100,15,10,5,0.1000,2026,9999239796,9999233069,20,4442
docs\inst_test\instancias\n_1000_4,100,15,10,5,0.3000,42,9996891031,9996886639,16,4442
docs\inst_test\instancias\n_1000_4,100,15,10,5,0.3000,123,9997675862,9997669855,16,4442
docs\inst_test\instancias\n_1000_4,100,15,10,10,0.1000,42,9993771778,9993764749,16,4442
docs\inst_test\instancias\n_1000_4,100,15,10,10,0.1000,123,9996895765,9996889366,15,4442
docs\inst_test\instancias\n_1000_4,100,15,10,5,0.3000,2026,9999235557,9999230837,22,4442
docs\inst_test\instancias\n_1000_4,100,15,10,10,0.1000,2026,9991427953,9991421500,15,4442
docs\inst_test\instancias\n_1000_4,100,15,10,10,0.2000,42,9998459677,9998452927,16,4442
docs\inst_test\instancias\n_1000_4,100,15,10,10,0.2000,2026,9999239684,9999233254,16,4442
docs\inst_test\instancias\n_1000_4,100,15,10,10,0.2000,123,9997675834,9997669777,17,4442
docs\inst_test\instancias\n_1000_4,100,15,10,10,0.3000,42,9994547650,9994542891,15,4442
docs\inst_test\instancias\n_1000_4,100,15,10,10,0.3000,123,9997675862,9997669855,15,4442
docs\inst_test\instancias\n_1000_4,100,15,10,20,0.1000,42,9993771778,9993764749,15,4442
docs\inst_test\instancias\n_1000_4,100,15,10,20,0.1000,123,9996115758,9996108806,15,4442
docs\inst_test\instancias\n_1000_4,100,15,10,10,0.3000,2026,9997675731,9997669897,18,4442
docs\inst_test\instancias\n_1000_4,100,15,10,20,0.2000,42,9998459677,9998452927,16,4442
docs\inst_test\instancias\n_1000_4,100,15,10,20,0.1000,2026,9991427953,9991421500,17,4442
docs\inst_test\instancias\n_1000_4,100,15,10,20,0.2000,123,9989864094,9989857916,15,4442
docs\inst_test\instancias\n_1000_4,100,15,10,20,0.2000,2026,9999239684,9999233254,14,4442
docs\inst_test\instancias\n_1000_4,100,15,10,20,0.3000,42,9991423917,9991418608,15,4442
docs\inst_test\instancias\n_1000_4,100,15,10,20,0.3000,123,9997675795,9997669459,14,4442
docs\inst_test\instancias\n_1000_4,100,15,10,20,0.3000,2026,9997675731,9997669897,14,4442
docs\inst_test\instancias\n_1000_4,100,15,15,5,0.1000,42,9999239200,9999233015,16,4442
docs\inst_test\instancias\n_1000_4,100,15,15,5,0.1000,123,9999239604,9999233200,15,4442
docs\inst_test\instancias\n_1000_4,100,15,15,5,0.1000,2026,9999239796,9999233069,15,4442
docs\inst_test\instancias\n_1000_4,100,15,15,5,0.2000,123,9998455663,9998450281,15,4442
docs\inst_test\instancias\n_1000_4,100,15,15,5,0.2000,42,9999239825,9999233397,16,4442
docs\inst_test\instancias\n_1000_4,100,15,15,5,0.2000,2026,9999239684,9999233254,17,4442
docs\inst_test\instancias\n_1000_4,100,15,15,5,0.3000,42,9996891031,9996886639,15,4442
docs\inst_test\instancias\n_1000_4,100,15,15,5,0.3000,123,9997675862,9997669855,16,4442
docs\inst_test\instancias\n_1000_4,100,15,15,5,0.3000,2026,9999235557,9999230837,16,4442
docs\inst_test\instancias\n_1000_4,100,15,15,10,0.1000,123,9996895765,9996889366,16,4442
docs\inst_test\instancias\n_1000_4,100,15,15,10,0.1000,42,9993771778,9993764749,16,4442
docs\inst_test\instancias\n_1000_4,100,15,15,10,0.2000,42,9998459677,9998452927,15,4442
docs\inst_test\instancias\n_1000_4,100,15,15,10,0.1000,2026,9991427953,9991421500,16,4442
docs\inst_test\instancias\n_1000_4,100,15,15,10,0.2000,123,9997675834,9997669777,16,4442
docs\inst_test\instancias\n_1000_4,100,15,15,10,0.2000,2026,9999239684,9999233254,14,4442
docs\inst_test\instancias\n_1000_4,100,15,15,10,0.3000,42,9994547650,9994542891,14,4442
docs\inst_test\instancias\n_1000_4,100,15,15,10,0.3000,123,9997675862,9997669855,17,4442
docs\inst_test\instancias\n_1000_4,100,15,15,10,0.3000,2026,9997675731,9997669897,16,4442
docs\inst_test\instancias\n_1000_4,100,15,15,20,0.1000,42,9993771778,9993764749,16,4442
docs\inst_test\instancias\n_1000_4,100,15,15,20,0.1000,123,9996115758,9996108806,14,4442
docs\inst_test\instancias\n_1000_4,100,15,15,20,0.1000,2026,9991427953,9991421500,15,4442
docs\inst_test\instancias\n_1000_4,100,15,15,20,0.2000,42,9998459677,9998452927,15,4442
docs\inst_test\instancias\n_1000_4,100,15,15,20,0.2000,123,9989864094,9989857916,15,4442
docs\inst_test\instancias\n_1000_4,100,15,15,20,0.2000,2026,9999239684,9999233254,15,4442
docs\inst_test\instancias\n_1000_4,100,15,15,20,0.3000,42,9991423917,9991418608,15,4442
docs\inst_test\instancias\n_1000_4,100,15,15,20,0.3000,2026,9997675731,9997669897,15,4442
docs\inst_test\instancias\n_1000_4,100,15,15,20,0.3000,123,9997675795,9997669459,17,4442
docs\inst_test\instancias\n_1000_4,100,20,7,5,0.1000,123,9999239604,9999233200,17,4442
docs\inst_test\instancias\n_1000_4,100,20,7,5,0.1000,42,9999239200,9999233015,19,4442
docs\inst_test\instancias\n_1000_4,100,20,7,5,0.1000,2026,9999239796,9999233069,16,4442
docs\inst_test\instancias\n_1000_4,100,20,7,5,0.2000,42,9999239825,9999233397,16,4442
docs\inst_test\instancias\n_1000_4,100,20,7,5,0.2000,123,9998455663,9998450281,15,4442
docs\inst_test\instancias\n_1000_4,100,20,7,5,0.2000,2026,9999239684,9999233254,16,4442
docs\inst_test\instancias\n_1000_4,100,20,7,5,0.3000,42,9996891031,9996886639,15,4442
docs\inst_test\instancias\n_1000_4,100,20,7,5,0.3000,2026,9999235557,9999230837,14,4442
docs\inst_test\instancias\n_1000_4,100,20,7,5,0.3000,123,9997675862,9997669855,15,4442
docs\inst_test\instancias\n_1000_4,100,20,7,10,0.1000,42,9993771778,9993764749,16,4442
docs\inst_test\instancias\n_1000_4,100,20,7,10,0.1000,123,9996895765,9996889366,15,4442
docs\inst_test\instancias\n_1000_4,100,20,7,10,0.1000,2026,9991427953,9991421500,15,4442
docs\inst_test\instancias\n_1000_4,100,20,7,10,0.2000,42,9998459677,9998452927,16,4442
docs\inst_test\instancias\n_1000_4,100,20,7,10,0.2000,123,9997675834,9997669777,16,4442
docs\inst_test\instancias\n_1000_4,100,20,7,10,0.3000,42,9994547650,9994542891,14,4442
docs\inst_test\instancias\n_1000_4,100,20,7,10,0.2000,2026,9999239684,9999233254,18,4442
docs\inst_test\instancias\n_1000_4,100,20,7,10,0.3000,2026,9997675731,9997669897,15,4442
docs\inst_test\instancias\n_1000_4,100,20,7,10,0.3000,123,9997675862,9997669855,19,4442
docs\inst_test\instancias\n_1000_4,100,20,7,20,0.1000,42,9993771778,9993764749,17,4442
docs\inst_test\instancias\n_1000_4,100,20,7,20,0.1000,2026,9991427953,9991421500,18,4442
docs\inst_test\instancias\n_1000_4,100,20,7,20,0.1000,123,9996115758,9996108806,21,4442
docs\inst_test\instancias\n_1000_4,100,20,7,20,0.2000,123,9989864094,9989857916,15,4442
docs\inst_test\instancias\n_1000_4,100,20,7,20,0.2000,2026,9999239684,9999233254,17,4442
docs\inst_test\instancias\n_1000_4,100,20,7,20,0.3000,42,9991423917,9991418608,16,4442
docs\inst_test\instancias\n_1000_4,100,20,7,20,0.3000,2026,9997675731,9997669897,14,4442
docs\inst_test\instancias\n_1000_4,100,20,7,20,0.2000,42,9998459677,9998452927,22,4442
docs\inst_test\instancias\n_1000_4,100,20,7,20,0.3000,123,9997675795,9997669459,24,4442
docs\inst_test\instancias\n_1000_4,100,20,10,5,0.1000,2026,9999239796,9999233069,16,4442
docs\inst_test\instancias\n_1000_4,100,20,10,5,0.1000,123,9999239604,9999233200,21,4442
docs\inst_test\instancias\n_1000_4,100,20,10,5,0.1000,42,9999239200,9999233015,24,4442
docs\inst_test\instancias\n_1000_4,100,20,10,5,0.2000,123,9998455663,9998450281,15,4442
docs\inst_test\instancias\n_1000_4,100,20,10,5,0.3000,42,9996891031,9996886639,15,4442
docs\inst_test\instancias\n_1000_4,100,20,10,5,0.2000,42,9999239825,9999233397,23,4442
docs\inst_test\instancias\n_1000_4,100,20,10,5,0.2000,2026,9999239684,9999233254,23,4442
docs\inst_test\instancias\n_1000_4,100,20,10,5,0.3000,123,9997675862,9997669855,15,4442
docs\inst_test\instancias\n_1000_4,100,20,10,5,0.3000,2026,9999235557,9999230837,14,4442
docs\inst_test\instancias\n_1000_4,100,20,10,10,0.1000,123,9996895765,9996889366,16,4442
docs\inst_test\instancias\n_1000_4,100,20,10,10,0.1000,42,9993771778,9993764749,18,4442
docs\inst_test\instancias\n_1000_4,100,20,10,10,0.1000,2026,9991427953,9991421500,17,4442
docs\inst_test\instancias\n_1000_4,100,20,10,10,0.2000,42,9998459677,9998452927,16,4442
docs\inst_test\instancias\n_1000_4,100,20,10,10,0.2000,123,9997675834,9997669777,15,4442
docs\inst_test\instancias\n_1000_4,100,20,10,10,0.2000,2026,9999239684,9999233254,15,4442
docs\inst_test\instancias\n_1000_4,100,20,10,10,0.3000,42,9994547650,9994542891,14,4442
docs\inst_test\instancias\n_1000_4,100,20,10,10,0.3000,123,9997675862,9997669855,15,4442
docs\inst_test\instancias\n_1000_4,100,20,10,10,0.3000,2026,9997675731,9997669897,14,4442
docs\inst_test\instancias\n_1000_4,100,20,10,20,0.1000,42,9993771778,9993764749,16,4442
docs\inst_test\instancias\n_1000_4,100,20,10,20,0.1000,123,9996115758,9996108806,15,4442
docs\inst_test\instancias\n_1000_4,100,20,10,20,0.1000,2026,9991427953,9991421500,18,4442
docs\inst_test\instancias\n_1000_4,100,20,10,20,0.2000,42,9998459677,9998452927,16,4442
docs\inst_test\instancias\n_1000_4,100,20,10,20,0.2000,123,9989864094,9989857916,14,4442
docs\inst_test\instancias\n_1000_4,100,20,10,20,0.2000,2026,9999239684,9999233254,14,4442
docs\inst_test\instancias\n_1000_4,100,20,10,20,0.3000,42,9991423917,9991418608,14,4442
docs\inst_test\instancias\n_1000_4,100,20,10,20,0.3000,123,9997675795,9997669459,15,4442
