instance,iterations,tenure_flip,tenure_swap,stall,diversify,seed,best_value,total_weight,elapsed_ms,grid_wallclock_ms
docs\inst_test\instancias\n_1000_10,100,10,7,5,0.1000,2026,9980504397,9980493688,32,2008
docs\inst_test\instancias\n_1000_10,100,10,7,20,0.3000,123,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,10,10,5,0.1000,42,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,10,10,5,0.2000,42,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,10,10,5,0.1000,123,9980504397,9980493688,30,2008
docs\inst_test\instancias\n_1000_10,100,10,7,5,0.2000,2026,9980504397,9980493688,34,2008
docs\inst_test\instancias\n_1000_10,100,10,10,5,0.2000,123,9980504397,9980493688,30,2008
docs\inst_test\instancias\n_1000_10,100,10,10,5,0.1000,2026,9980504397,9980493688,33,2008
docs\inst_test\instancias\n_1000_10,100,10,7,10,0.3000,2026,9980504397,9980493688,43,2008
docs\inst_test\instancias\n_1000_10,100,10,7,5,0.3000,42,9980504397,9980493688,46,2008
docs\inst_test\instancias\n_1000_10,100,10,7,20,0.1000,42,9980504397,9980493688,45,2008
docs\inst_test\instancias\n_1000_10,100,10,7,10,0.3000,42,9980504397,9980493688,45,2008
docs\inst_test\instancias\n_1000_10,100,10,7,5,0.2000,123,9980504397,9980493688,46,2008
docs\inst_test\instancias\n_1000_10,100,10,7,5,0.3000,123,9980504397,9980493688,45,2008
docs\inst_test\instancias\n_1000_10,100,10,7,10,0.2000,42,9980504397,9980493688,45,2008
docs\inst_test\instancias\n_1000_10,100,10,7,5,0.2000,42,9980504397,9980493688,46,2008
docs\inst_test\instancias\n_1000_10,100,10,7,5,0.1000,123,9980504397,9980493688,46,2008
docs\inst_test\instancias\n_1000_10,100,10,7,10,0.1000,123,9980504397,9980493688,47,2008
docs\inst_test\instancias\n_1000_10,100,10,7,10,0.2000,123,9980504397,9980493688,46,2008
docs\inst_test\instancias\n_1000_10,100,10,7,20,0.2000,42,9980504397,9980493688,45,2008
docs\inst_test\instancias\n_1000_10,100,10,7,20,0.1000,2026,9980504397,9980493688,46,2008
docs\inst_test\instancias\n_1000_10,100,10,7,5,0.1000,42,9980504397,9980493688,47,2008
docs\inst_test\instancias\n_1000_10,100,10,7,10,0.1000,2026,9980504397,9980493688,46,2008
docs\inst_test\instancias\n_1000_10,100,10,7,10,0.1000,42,9980504397,9980493688,46,2008
docs\inst_test\instancias\n_1000_10,100,10,10,5,0.2000,2026,9980504397,9980493688,30,2008
docs\inst_test\instancias\n_1000_10,100,10,10,5,0.3000,42,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,10,10,10,0.1000,42,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,10,10,5,0.3000,2026,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,10,10,10,0.1000,123,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,10,10,10,0.2000,42,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,10,10,10,0.3000,123,9980504397,9980493688,26,2008
docs\inst_test\instancias\n_1000_10,100,10,10,10,0.2000,123,9980504397,9980493688,27,2008
docs\inst_test\instancias\n_1000_10,100,10,10,10,0.1000,2026,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,10,10,10,0.2000,2026,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,10,10,10,0.3000,42,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,10,10,10,0.3000,2026,9980504397,9980493688,30,2008
docs\inst_test\instancias\n_1000_10,100,10,10,20,0.1000,123,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,10,10,20,0.1000,42,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,10,10,20,0.1000,2026,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,10,10,5,0.3000,123,9980504397,9980493688,34,2008
docs\inst_test\instancias\n_1000_10,100,10,15,10,0.1000,123,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,10,15,10,0.2000,123,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,10,15,10,0.2000,42,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,10,15,10,0.2000,2026,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,10,15,10,0.3000,123,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,10,15,10,0.3000,42,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,10,15,10,0.1000,2026,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,10,15,20,0.1000,123,9980504397,9980493688,27,2008
docs\inst_test\instancias\n_1000_10,100,10,15,10,0.3000,2026,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,10,10,20,0.3000,123,9980504397,9980493688,43,2008
docs\inst_test\instancias\n_1000_10,100,10,15,20,0.1000,2026,9980504397,9980493688,27,2008
docs\inst_test\instancias\n_1000_10,100,10,10,20,0.2000,42,9980504397,9980493688,45,2008
docs\inst_test\instancias\n_1000_10,100,10,15,20,0.2000,123,9980504397,9980493688,26,2008
docs\inst_test\instancias\n_1000_10,100,10,15,20,0.2000,42,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,10,15,20,0.2000,2026,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,10,10,20,0.3000,2026,9980504397,9980493688,44,2008
docs\inst_test\instancias\n_1000_10,100,10,10,20,0.2000,123,9980504397,9980493688,44,2008
docs\inst_test\instancias\n_1000_10,100,10,10,20,0.2000,2026,9980504397,9980493688,44,2008
docs\inst_test\instancias\n_1000_10,100,10,15,20,0.3000,42,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,10,15,20,0.3000,123,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,10,15,5,0.2000,123,9980504397,9980493688,45,2008
docs\inst_test\instancias\n_1000_10,100,10,15,5,0.3000,2026,9980504397,9980493688,45,2008
docs\inst_test\instancias\n_1000_10,100,10,15,5,0.3000,42,9980504397,9980493688,46,2008
docs\inst_test\instancias\n_1000_10,100,10,15,20,0.1000,42,9980504397,9980493688,34,2008
docs\inst_test\instancias\n_1000_10,100,10,15,5,0.3000,123,9980504397,9980493688,46,2008
docs\inst_test\instancias\n_1000_10,100,10,15,5,0.1000,42,9980504397,9980493688,47,2008
docs\inst_test\instancias\n_1000_10,100,10,15,5,0.2000,42,9980504397,9980493688,46,2008
docs\inst_test\instancias\n_1000_10,100,10,15,5,0.1000,2026,9980504397,9980493688,48,2008
docs\inst_test\instancias\n_1000_10,100,10,15,5,0.2000,2026,9980504397,9980493688,47,2008
docs\inst_test\instancias\n_1000_10,100,10,15,5,0.1000,123,9980504397,9980493688,48,2008
docs\inst_test\instancias\n_1000_10,100,10,10,20,0.3000,42,9980504397,9980493688,48,2008
docs\inst_test\instancias\n_1000_10,100,10,15,10,0.1000,42,9980504397,9980493688,48,2008
docs\inst_test\instancias\n_1000_10,100,10,15,20,0.3000,2026,9980504397,9980493688,27,2008
docs\inst_test\instancias\n_1000_10,100,15,7,5,0.2000,42,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,15,7,5,0.1000,42,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,15,7,5,0.1000,123,9980504397,9980493688,30,2008
docs\inst_test\instancias\n_1000_10,100,15,7,5,0.3000,42,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,15,7,5,0.2000,123,9980504397,9980493688,30,2008
docs\inst_test\instancias\n_1000_10,100,15,7,5,0.3000,123,9980504397,9980493688,30,2008
docs\inst_test\instancias\n_1000_10,100,15,7,10,0.2000,2026,9980504397,9980493688,27,2008
docs\inst_test\instancias\n_1000_10,100,15,7,10,0.2000,42,9980504397,9980493688,27,2008
docs\inst_test\instancias\n_1000_10,100,15,7,10,0.1000,42,9980504397,9980493688,30,2008
docs\inst_test\instancias\n_1000_10,100,15,7,10,0.3000,2026,9980504397,9980493688,27,2008
docs\inst_test\instancias\n_1000_10,100,15,7,5,0.1000,2026,9980504397,9980493688,32,2008
docs\inst_test\instancias\n_1000_10,100,15,7,5,0.2000,2026,9980504397,9980493688,33,2008
docs\inst_test\instancias\n_1000_10,100,15,7,20,0.2000,123,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,15,7,10,0.1000,2026,9980504397,9980493688,33,2008
docs\inst_test\instancias\n_1000_10,100,15,7,5,0.3000,2026,9980504397,9980493688,43,2008
docs\inst_test\instancias\n_1000_10,100,15,7,20,0.1000,42,9980504397,9980493688,43,2008
docs\inst_test\instancias\n_1000_10,100,15,7,10,0.3000,42,9980504397,9980493688,44,2008
docs\inst_test\instancias\n_1000_10,100,15,7,10,0.3000,123,9980504397,9980493688,45,2008
docs\inst_test\instancias\n_1000_10,100,15,7,10,0.1000,123,9980504397,9980493688,47,2008
docs\inst_test\instancias\n_1000_10,100,15,7,10,0.2000,123,9980504397,9980493688,47,2008
docs\inst_test\instancias\n_1000_10,100,15,7,20,0.3000,2026,9980504397,9980493688,43,2008
docs\inst_test\instancias\n_1000_10,100,15,7,20,0.2000,2026,9980504397,9980493688,45,2008
docs\inst_test\instancias\n_1000_10,100,15,7,20,0.3000,123,9980504397,9980493688,45,2008
docs\inst_test\instancias\n_1000_10,100,15,7,20,0.1000,123,9980504397,9980493688,47,2008
docs\inst_test\instancias\n_1000_10,100,15,7,20,0.2000,42,9980504397,9980493688,46,2008
docs\inst_test\instancias\n_1000_10,100,15,7,20,0.3000,42,9980504397,9980493688,47,2008
docs\inst_test\instancias\n_1000_10,100,15,7,20,0.1000,2026,9980504397,9980493688,47,2008
docs\inst_test\instancias\n_1000_10,100,15,10,5,0.1000,123,9980504397,9980493688,46,2008
docs\inst_test\instancias\n_1000_10,100,15,10,5,0.1000,2026,9980504397,9980493688,47,2008
docs\inst_test\instancias\n_1000_10,100,15,10,5,0.1000,42,9980504397,9980493688,48,2008
docs\inst_test\instancias\n_1000_10,100,15,10,5,0.2000,42,9980504397,9980493688,46,2008
docs\inst_test\instancias\n_1000_10,100,15,10,5,0.2000,123,9980504397,9980493688,32,2008
docs\inst_test\instancias\n_1000_10,100,15,10,10,0.2000,42,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,15,10,10,0.2000,123,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,15,10,10,0.1000,42,9980504397,9980493688,30,2008
docs\inst_test\instancias\n_1000_10,100,15,10,10,0.2000,2026,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,15,10,5,0.3000,2026,9980504397,9980493688,31,2008
docs\inst_test\instancias\n_1000_10,100,15,10,5,0.3000,42,9980504397,9980493688,31,2008
docs\inst_test\instancias\n_1000_10,100,15,10,10,0.1000,123,9980504397,9980493688,30,2008
docs\inst_test\instancias\n_1000_10,100,15,10,10,0.3000,123,9980504397,9980493688,27,2008
docs\inst_test\instancias\n_1000_10,100,15,10,10,0.3000,42,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,15,10,10,0.1000,2026,9980504397,9980493688,30,2008
docs\inst_test\instancias\n_1000_10,100,15,10,5,0.2000,2026,9980504397,9980493688,32,2008
docs\inst_test\instancias\n_1000_10,100,15,10,5,0.3000,123,9980504397,9980493688,32,2008
docs\inst_test\instancias\n_1000_10,100,15,10,20,0.1000,42,9980504397,9980493688,30,2008
docs\inst_test\instancias\n_1000_10,100,15,10,10,0.3000,2026,9980504397,9980493688,40,2008
docs\inst_test\instancias\n_1000_10,100,15,10,20,0.1000,2026,9980504397,9980493688,40,2008
docs\inst_test\instancias\n_1000_10,100,15,15,10,0.2000,123,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,15,15,10,0.1000,2026,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,15,15,10,0.3000,2026,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,15,15,10,0.1000,123,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,15,15,10,0.1000,42,9980504397,9980493688,30,2008
docs\inst_test\instancias\n_1000_10,100,15,15,20,0.1000,123,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,15,10,20,0.1000,123,9980504397,9980493688,44,2008
docs\inst_test\instancias\n_1000_10,100,15,15,10,0.2000,42,9980504397,9980493688,30,2008
docs\inst_test\instancias\n_1000_10,100,15,15,10,0.2000,2026,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,15,15,20,0.2000,42,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,15,15,10,0.3000,123,9980504397,9980493688,30,2008
docs\inst_test\instancias\n_1000_10,100,15,15,20,0.1000,42,9980504397,9980493688,31,2008
docs\inst_test\instancias\n_1000_10,100,15,15,20,0.1000,2026,9980504397,9980493688,30,2008
docs\inst_test\instancias\n_1000_10,100,15,15,10,0.3000,42,9980504397,9980493688,31,2008
docs\inst_test\instancias\n_1000_10,100,15,10,20,0.2000,42,9980504397,9980493688,45,2008
docs\inst_test\instancias\n_1000_10,100,15,10,20,0.2000,123,9980504397,9980493688,45,2008
docs\inst_test\instancias\n_1000_10,100,15,10,20,0.2000,2026,9980504397,9980493688,44,2008
docs\inst_test\instancias\n_1000_10,100,15,10,20,0.3000,42,9980504397,9980493688,43,2008
docs\inst_test\instancias\n_1000_10,100,15,10,20,0.3000,123,9980504397,9980493688,43,2008
docs\inst_test\instancias\n_1000_10,100,15,15,20,0.2000,123,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,15,10,20,0.3000,2026,9980504397,9980493688,45,2008
docs\inst_test\instancias\n_1000_10,100,15,15,5,0.1000,42,9980504397,9980493688,47,2008
docs\inst_test\instancias\n_1000_10,100,15,15,5,0.1000,123,9980504397,9980493688,47,2008
docs\inst_test\instancias\n_1000_10,100,15,15,5,0.2000,42,9980504397,9980493688,46,2008
docs\inst_test\instancias\n_1000_10,100,15,15,5,0.2000,123,9980504397,9980493688,47,2008
docs\inst_test\instancias\n_1000_10,100,15,15,5,0.2000,2026,9980504397,9980493688,47,2008
docs\inst_test\instancias\n_1000_10,100,15,15,5,0.3000,42,9980504397,9980493688,45,2008
docs\inst_test\instancias\n_1000_10,100,15,15,5,0.1000,2026,9980504397,9980493688,49,2008
docs\inst_test\instancias\n_1000_10,100,15,15,5,0.3000,2026,9980504397,9980493688,47,2008
docs\inst_test\instancias\n_1000_10,100,15,15,5,0.3000,123,9980504397,9980493688,47,2008
docs\inst_test\instancias\n_1000_10,100,15,15,20,0.2000,2026,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,15,15,20,0.3000,123,9980504397,9980493688,27,2008
docs\inst_test\instancias\n_1000_10,100,15,15,20,0.3000,42,9980504397,9980493688,27,2008
docs\inst_test\instancias\n_1000_10,100,15,15,20,0.3000,2026,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,20,7,5,0.1000,42,9980504397,9980493688,30,2008
docs\inst_test\instancias\n_1000_10,100,20,7,5,0.2000,2026,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,20,7,5,0.3000,42,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,20,7,5,0.3000,2026,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,20,7,5,0.1000,123,9980504397,9980493688,31,2008
docs\inst_test\instancias\n_1000_10,100,20,7,10,0.1000,42,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,20,7,10,0.1000,123,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,20,7,5,0.2000,42,9980504397,9980493688,31,2008
docs\inst_test\instancias\n_1000_10,100,20,7,10,0.1000,2026,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,20,7,5,0.1000,2026,9980504397,9980493688,32,2008
docs\inst_test\instancias\n_1000_10,100,20,7,10,0.3000,2026,9980504397,9980493688,27,2008
docs\inst_test\instancias\n_1000_10,100,20,7,5,0.3000,123,9980504397,9980493688,34,2008
docs\inst_test\instancias\n_1000_10,100,20,10,5,0.1000,123,9980504397,9980493688,30,2008
docs\inst_test\instancias\n_1000_10,100,20,7,5,0.2000,123,9980504397,9980493688,45,2008
docs\inst_test\instancias\n_1000_10,100,20,7,10,0.2000,42,9980504397,9980493688,45,2008
docs\inst_test\instancias\n_1000_10,100,20,7,10,0.2000,123,9980504397,9980493688,44,2008
docs\inst_test\instancias\n_1000_10,100,20,7,10,0.3000,123,9980504397,9980493688,44,2008
docs\inst_test\instancias\n_1000_10,100,20,7,10,0.3000,42,9980504397,9980493688,44,2008
docs\inst_test\instancias\n_1000_10,100,20,7,10,0.2000,2026,9980504397,9980493688,45,2008
docs\inst_test\instancias\n_1000_10,100,20,7,20,0.1000,42,9980504397,9980493688,46,2008
docs\inst_test\instancias\n_1000_10,100,20,10,5,0.1000,2026,9980504397,9980493688,30,2008
docs\inst_test\instancias\n_1000_10,100,20,7,20,0.2000,2026,9980504397,9980493688,44,2008
docs\inst_test\instancias\n_1000_10,100,20,7,20,0.3000,42,9980504397,9980493688,45,2008
docs\inst_test\instancias\n_1000_10,100,20,7,20,0.3000,123,9980504397,9980493688,44,2008
docs\inst_test\instancias\n_1000_10,100,20,7,20,0.2000,123,9980504397,9980493688,45,2008
docs\inst_test\instancias\n_1000_10,100,20,7,20,0.2000,42,9980504397,9980493688,46,2008
docs\inst_test\instancias\n_1000_10,100,20,7,20,0.1000,123,9980504397,9980493688,47,2008
docs\inst_test\instancias\n_1000_10,100,20,7,20,0.1000,2026,9980504397,9980493688,47,2008
docs\inst_test\instancias\n_1000_10,100,20,7,20,0.3000,2026,9980504397,9980493688,44,2008
docs\inst_test\instancias\n_1000_10,100,20,10,5,0.2000,42,9980504397,9980493688,32,2008
docs\inst_test\instancias\n_1000_10,100,20,10,5,0.2000,2026,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,20,10,5,0.3000,42,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,20,10,5,0.3000,123,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,20,10,10,0.1000,123,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,20,10,5,0.3000,2026,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,20,10,10,0.1000,2026,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,20,10,10,0.2000,123,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,20,10,10,0.1000,42,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,20,10,5,0.2000,123,9980504397,9980493688,32,2008
docs\inst_test\instancias\n_1000_10,100,20,10,10,0.3000,42,9980504397,9980493688,27,2008
docs\inst_test\instancias\n_1000_10,100,20,10,10,0.2000,42,9980504397,9980493688,30,2008
docs\inst_test\instancias\n_1000_10,100,20,10,10,0.2000,2026,9980504397,9980493688,30,2008
docs\inst_test\instancias\n_1000_10,100,20,10,5,0.1000,42,9980504397,9980493688,49,2008
docs\inst_test\instancias\n_1000_10,100,20,10,10,0.3000,123,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,20,10,10,0.3000,2026,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,20,10,20,0.3000,123,9980504397,9980493688,27,2008
docs\inst_test\instancias\n_1000_10,100,20,15,5,0.3000,2026,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,20,15,10,0.1000,42,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,20,15,10,0.2000,42,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,20,15,10,0.1000,2026,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,20,15,10,0.2000,123,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,20,15,5,0.3000,123,9980504397,9980493688,30,2008
docs\inst_test\instancias\n_1000_10,100,20,15,10,0.3000,42,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,20,15,10,0.1000,123,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,20,15,10,0.3000,2026,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,20,15,10,0.3000,123,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,20,15,10,0.2000,2026,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,100,20,15,20,0.1000,42,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,20,15,20,0.1000,123,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,20,10,20,0.1000,42,9980504397,9980493688,45,2008
docs\inst_test\instancias\n_1000_10,100,20,15,20,0.2000,42,9980504397,9980493688,28,2008
docs\inst_test\instancias\n_1000_10,100,20,10,20,0.1000,123,9980504397,9980493688,44,2008
docs\inst_test\instancias\n_1000_10,100,20,10,20,0.2000,2026,9980504397,9980493688,44,2008
docs\inst_test\instancias\n_1000_10,100,20,10,20,0.1000,2026,9980504397,9980493688,46,2008
docs\inst_test\instancias\n_1000_10,100,20,10,20,0.2000,123,9980504397,9980493688,46,2008
docs\inst_test\instancias\n_1000_10,100,20,10,20,0.3000,42,9980504397,9980493688,44,2008
docs\inst_test\instancias\n_1000_10,100,20,10,20,0.2000,42,9980504397,9980493688,49,2008
docs\inst_test\instancias\n_1000_10,100,20,10,20,0.3000,2026,9980504397,9980493688,44,2008
docs\inst_test\instancias\n_1000_10,100,20,15,20,0.2000,123,9980504397,9980493688,27,2008
docs\inst_test\instancias\n_1000_10,100,20,15,5,0.2000,42,9980504397,9980493688,46,2008
docs\inst_test\instancias\n_1000_10,100,20,15,5,0.3000,42,9980504397,9980493688,45,2008
docs\inst_test\instancias\n_1000_10,100,20,15,5,0.2000,123,9980504397,9980493688,47,2008
docs\inst_test\instancias\n_1000_10,100,20,15,5,0.2000,2026,9980504397,9980493688,46,2008
docs\inst_test\instancias\n_1000_10,100,20,15,5,0.1000,123,9980504397,9980493688,47,2008
docs\inst_test\instancias\n_1000_10,100,20,15,5,0.1000,2026,9980504397,9980493688,48,2008
docs\inst_test\instancias\n_1000_10,100,20,15,5,0.1000,42,9980504397,9980493688,48,2008
docs\inst_test\instancias\n_1000_10,100,20,15,20,0.1000,2026,9980504397,9980493688,45,2008
docs\inst_test\instancias\n_1000_10,100,20,15,20,0.2000,2026,9980504397,9980493688,27,2008
docs\inst_test\instancias\n_1000_10,100,20,15,20,0.3000,2026,9980504397,9980493688,26,2008
docs\inst_test\instancias\n_1000_10,100,20,15,20,0.3000,123,9980504397,9980493688,27,2008
docs\inst_test\instancias\n_1000_10,100,20,15,20,0.3000,42,9980504397,9980493688,29,2008
docs\inst_test\instancias\n_1000_10,300,10,7,5,0.3000,42,9980504397,9980493688,87,2008
docs\inst_test\instancias\n_1000_10,300,10,7,10,0.1000,42,9980504529,9980493829,87,2008
docs\inst_test\instancias\n_1000_10,300,10,7,5,0.3000,123,9980504397,9980493688,88,2008
docs\inst_test\instancias\n_1000_10,300,10,7,10,0.1000,2026,9980504650,9980493853,86,2008
docs\inst_test\instancias\n_1000_10,300,10,7,5,0.3000,2026,9980504397,9980493688,89,2008
docs\inst_test\instancias\n_1000_10,300,10,7,5,0.2000,42,9980504397,9980493688,91,2008
docs\inst_test\instancias\n_1000_10,300,10,7,5,0.2000,2026,9980504397,9980493688,90,2008
docs\inst_test\instancias\n_1000_10,300,10,7,5,0.1000,2026,9980504650,9980493853,94,2008
docs\inst_test\instancias\n_1000_10,300,10,7,5,0.1000,123,9980504397,9980493688,94,2008
docs\inst_test\instancias\n_1000_10,300,10,7,5,0.2000,123,9980504397,9980493688,97,2008
docs\inst_test\instancias\n_1000_10,300,10,7,20,0.1000,123,9980504397,9980493688,85,2008
docs\inst_test\instancias\n_1000_10,300,10,7,5,0.1000,42,9980504397,9980493688,100,2008
docs\inst_test\instancias\n_1000_10,300,10,10,5,0.2000,42,9980504397,9980493688,92,2008
docs\inst_test\instancias\n_1000_10,300,10,10,5,0.2000,123,9980504397,9980493688,92,2008
docs\inst_test\instancias\n_1000_10,300,10,10,5,0.1000,2026,9980504650,9980493853,101,2008
docs\inst_test\instancias\n_1000_10,300,10,10,5,0.1000,123,9980504397,9980493688,106,2008
docs\inst_test\instancias\n_1000_10,300,10,7,10,0.3000,42,9980504397,9980493688,131,2008
docs\inst_test\instancias\n_1000_10,300,10,7,10,0.2000,123,9980504397,9980493688,132,2008
docs\inst_test\instancias\n_1000_10,300,10,7,10,0.1000,123,9980504397,9980493688,136,2008
docs\inst_test\instancias\n_1000_10,300,10,7,10,0.3000,2026,9980504397,9980493688,129,2008
docs\inst_test\instancias\n_1000_10,300,10,7,10,0.2000,2026,9980504397,9980493688,133,2008
docs\inst_test\instancias\n_1000_10,300,10,7,10,0.3000,123,9980504397,9980493688,132,2008
docs\inst_test\instancias\n_1000_10,300,10,7,10,0.2000,42,9980504397,9980493688,138,2008
docs\inst_test\instancias\n_1000_10,300,10,7,20,0.1000,42,9980504397,9980493688,136,2008
docs\inst_test\instancias\n_1000_10,300,10,7,20,0.2000,123,9980504397,9980493688,132,2008
docs\inst_test\instancias\n_1000_10,300,10,7,20,0.3000,2026,9980504397,9980493688,133,2008
docs\inst_test\instancias\n_1000_10,300,10,7,20,0.2000,42,9980504397,9980493688,135,2008
docs\inst_test\instancias\n_1000_10,300,10,7,20,0.3000,42,9980504397,9980493688,134,2008
docs\inst_test\instancias\n_1000_10,300,10,7,20,0.2000,2026,9980504397,9980493688,135,2008
docs\inst_test\instancias\n_1000_10,300,10,7,20,0.3000,123,9980504397,9980493688,144,2008
docs\inst_test\instancias\n_1000_10,300,10,10,5,0.1000,42,9980504397,9980493688,146,2008
docs\inst_test\instancias\n_1000_10,300,10,7,20,0.1000,2026,9980504397,9980493688,155,2008
docs\inst_test\instancias\n_1000_10,300,10,10,5,0.3000,123,9980504397,9980493688,89,2008
docs\inst_test\instancias\n_1000_10,300,10,10,10,0.1000,42,9980504529,9980493829,87,2008
docs\inst_test\instancias\n_1000_10,300,10,10,10,0.1000,123,9980504397,9980493688,87,2008
docs\inst_test\instancias\n_1000_10,300,10,10,5,0.3000,42,9980504397,9980493688,90,2008
docs\inst_test\instancias\n_1000_10,300,10,10,10,0.3000,42,9980504397,9980493688,81,2008
docs\inst_test\instancias\n_1000_10,300,10,10,10,0.1000,2026,9980504650,9980493853,90,2008
docs\inst_test\instancias\n_1000_10,300,10,10,10,0.2000,42,9980504397,9980493688,89,2008
docs\inst_test\instancias\n_1000_10,300,10,10,10,0.2000,123,9980504397,9980493688,89,2008
docs\inst_test\instancias\n_1000_10,300,10,10,10,0.3000,123,9980504397,9980493688,85,2008
docs\inst_test\instancias\n_1000_10,300,10,10,5,0.3000,2026,9980504397,9980493688,96,2008
docs\inst_test\instancias\n_1000_10,300,10,10,10,0.2000,2026,9980504397,9980493688,90,2008
docs\inst_test\instancias\n_1000_10,300,10,10,5,0.2000,2026,9980504397,9980493688,109,2008
docs\inst_test\instancias\n_1000_10,300,10,10,10,0.3000,2026,9980504397,9980493688,81,2008
docs\inst_test\instancias\n_1000_10,300,10,10,20,0.1000,42,9980504397,9980493688,89,2008
docs\inst_test\instancias\n_1000_10,300,10,10,20,0.1000,123,9980504397,9980493688,91,2008
