instance,population_size,generations,crossover_rate,mutation_rate,elite_size,tournament_size,stagnation,seed,threads,initial_value,best_value,total_weight,optimal_value,difference,gap_percent,stop_generation,elapsed_s
n_1000_5,100,300,0.8500,0.0050,5,5,50,12,8,9999249697,9999251442,9999240845,9999251796,354,0.000004,300,0.4896
n_1000_5,100,300,0.8500,0.0050,5,5,50,202,8,9999248876,9999251351,9999240907,9999251796,445,0.000004,300,0.4896
n_1000_5,100,300,0.8500,0.0050,5,5,100,4,8,9999248598,9999251298,9999240542,9999251796,498,0.000005,300,0.4831
n_1000_5,100,300,0.8500,0.0050,5,5,100,12,8,9999249697,9999251442,9999240845,9999251796,354,0.000004,300,0.4781
n_1000_5,100,300,0.8500,0.0050,5,5,100,202,8,9999248876,9999251351,9999240907,9999251796,445,0.000004,300,0.4836
n_1000_5,100,300,0.8500,0.0100,3,3,50,4,8,9999248598,9999251332,9999240360,9999251796,464,0.000005,258,0.4320
n_1000_5,100,300,0.8500,0.0100,3,3,50,12,8,9999249697,9999251221,9999239957,9999251796,575,0.000006,188,0.3144
n_1000_5,100,300,0.8500,0.0100,3,3,50,202,8,9999248876,9999251186,9999240384,9999251796,610,0.000006,227,0.3865
n_1000_5,100,300,0.8500,0.0100,3,3,100,4,8,9999248598,9999251332,9999240360,9999251796,464,0.000005,300,0.5121
n_1000_5,100,300,0.8500,0.0100,3,3,100,12,8,9999249697,9999251221,9999239957,9999251796,575,0.000006,238,0.3970
n_1000_5,100,300,0.8500,0.0100,3,3,100,202,8,9999248876,9999251194,9999240294,9999251796,602,0.000006,300,0.4951
n_1000_5,100,300,0.8500,0.0100,3,5,50,4,8,9999248598,9999251283,9999240504,9999251796,513,0.000005,236,0.4000
n_1000_5,100,300,0.8500,0.0100,3,5,50,12,8,9999249697,9999251321,9999240332,9999251796,475,0.000005,300,0.5021
n_1000_5,100,300,0.8500,0.0100,3,5,50,202,8,9999248876,9999251376,9999240688,9999251796,420,0.000004,296,0.4911
n_1000_5,100,300,0.8500,0.0100,3,5,100,4,8,9999248598,9999251336,9999240466,9999251796,460,0.000005,300,0.5091
n_1000_5,100,300,0.8500,0.0100,3,5,100,12,8,9999249697,9999251321,9999240332,9999251796,475,0.000005,300,0.4951
n_1000_5,100,300,0.8500,0.0100,3,5,100,202,8,9999248876,9999251376,9999240688,9999251796,420,0.000004,300,0.5001
n_1000_5,100,300,0.8500,0.0100,5,3,50,4,8,9999248598,9999251209,9999240165,9999251796,587,0.000006,198,0.3199
n_1000_5,100,300,0.8500,0.0100,5,3,50,12,8,9999249697,9999251214,9999240266,9999251796,582,0.000006,211,0.3514
n_1000_5,100,300,0.8500,0.0100,5,3,50,202,8,9999248876,9999251330,9999240467,9999251796,466,0.000005,300,0.4851
n_1000_5,100,300,0.8500,0.0100,5,3,100,4,8,9999248598,9999251272,9999240544,9999251796,524,0.000005,300,0.4921
n_1000_5,100,300,0.8500,0.0100,5,3,100,12,8,9999249697,9999251318,9999240443,9999251796,478,0.000005,300,0.4861
n_1000_5,100,300,0.8500,0.0100,5,3,100,202,8,9999248876,9999251330,9999240467,9999251796,466,0.000005,300,0.4924
n_1000_5,100,300,0.8500,0.0100,5,5,50,4,8,9999248598,9999251278,9999240406,9999251796,518,0.000005,201,0.3294
n_1000_5,100,300,0.8500,0.0100,5,5,50,12,8,9999249697,9999251252,9999240119,9999251796,544,0.000005,170,0.2849
n_1000_5,100,300,0.8500,0.0100,5,5,50,202,8,9999248876,9999251316,9999240452,9999251796,480,0.000005,229,0.3692
n_1000_5,100,300,0.8500,0.0100,5,5,100,4,8,9999248598,9999251332,9999240547,9999251796,464,0.000005,300,0.4854
n_1000_5,100,300,0.8500,0.0100,5,5,100,12,8,9999249697,9999251343,9999240591,9999251796,453,0.000005,300,0.4904
n_1000_5,100,300,0.8500,0.0100,5,5,100,202,8,9999248876,9999251372,9999240552,9999251796,424,0.000004,300,0.4869
n_1000_5,100,300,0.9500,0.0050,3,3,50,4,8,9999248598,9999251259,9999240213,9999251796,537,0.000005,300,0.4909
n_1000_5,100,300,0.9500,0.0050,3,3,50,12,8,9999249697,9999251146,9999239753,9999251796,650,0.000007,172,0.2886
n_1000_5,100,300,0.9500,0.0050,3,3,50,202,8,9999248876,9999251321,9999240198,9999251796,475,0.000005,300,0.4939
n_1000_5,100,300,0.9500,0.0050,3,3,100,4,8,9999248598,9999251259,9999240213,9999251796,537,0.000005,300,0.5011
n_1000_5,100,300,0.9500,0.0050,3,3,100,12,8,9999249697,9999251325,9999240326,9999251796,471,0.000005,300,0.4986
n_1000_5,100,300,0.9500,0.0050,3,3,100,202,8,9999248876,9999251321,9999240198,9999251796,475,0.000005,300,0.4891
n_1000_5,100,300,0.9500,0.0050,3,5,50,4,8,9999248598,9999251398,9999240854,9999251796,398,0.000004,300,0.4912
n_1000_5,100,300,0.9500,0.0050,3,5,50,12,8,9999249697,9999251324,9999240408,9999251796,472,0.000005,234,0.3880
n_1000_5,100,300,0.9500,0.0050,3,5,50,202,8,9999248876,9999251158,9999240040,9999251796,638,0.000006,155,0.2563
n_1000_5,100,300,0.9500,0.0050,3,5,100,4,8,9999248598,9999251398,9999240854,9999251796,398,0.000004,300,0.4937
n_1000_5,100,300,0.9500,0.0050,3,5,100,12,8,9999249697,9999251324,9999240408,9999251796,472,0.000005,284,0.4751
n_1000_5,100,300,0.9500,0.0050,3,5,100,202,8,9999248876,9999251278,9999240273,9999251796,518,0.000005,300,0.4926
n_1000_5,100,300,0.9500,0.0050,5,3,50,4,8,9999248598,9999251220,9999240186,9999251796,576,0.000006,198,0.3179
n_1000_5,100,300,0.9500,0.0050,5,3,50,12,8,9999249697,9999251240,9999240092,9999251796,556,0.000006,223,0.3610
n_1000_5,100,300,0.9500,0.0050,5,3,50,202,8,9999248876,9999251188,9999240233,9999251796,608,0.000006,189,0.3054
n_1000_5,100,300,0.9500,0.0050,5,3,100,4,8,9999248598,9999251298,9999240638,9999251796,498,0.000005,300,0.4857
n_1000_5,100,300,0.9500,0.0050,5,3,100,12,8,9999249697,9999251240,9999240092,9999251796,556,0.000006,273,0.4401
n_1000_5,100,300,0.9500,0.0050,5,3,100,202,8,9999248876,9999251267,9999240386,9999251796,529,0.000005,300,0.4882
n_1000_5,100,300,0.9500,0.0050,5,5,50,4,8,9999248598,9999251405,9999241141,9999251796,391,0.000004,300,0.4937
n_1000_5,100,300,0.9500,0.0050,5,5,50,12,8,9999249697,9999251293,9999240247,9999251796,503,0.000005,288,0.4601
n_1000_5,100,300,0.9500,0.0050,5,5,50,202,8,9999248876,9999251262,9999240627,9999251796,534,0.000005,214,0.3430
n_1000_5,100,300,0.9500,0.0050,5,5,100,4,8,9999248598,9999251405,9999241141,9999251796,391,0.000004,300,0.4827
n_1000_5,100,300,0.9500,0.0050,5,5,100,12,8,9999249697,9999251293,9999240247,9999251796,503,0.000005,300,0.4892
n_1000_5,100,300,0.9500,0.0050,5,5,100,202,8,9999248876,9999251330,9999240594,9999251796,466,0.000005,300,0.4832
n_1000_5,100,300,0.9500,0.0100,3,3,50,4,8,9999248598,9999251198,9999240088,9999251796,598,0.000006,230,0.3861
n_1000_5,100,300,0.9500,0.0100,3,3,50,12,8,9999249697,9999251245,9999240103,9999251796,551,0.000006,221,0.3655
n_1000_5,100,300,0.9500,0.0100,3,3,50,202,8,9999248876,9999251252,9999240102,9999251796,544,0.000005,203,0.3390
n_1000_5,100,300,0.9500,0.0100,3,3,100,4,8,9999248598,9999251263,9999240329,9999251796,533,0.000005,300,0.5022
n_1000_5,100,300,0.9500,0.0100,3,3,100,12,8,9999249697,9999251302,9999240285,9999251796,494,0.000005,300,0.5012
n_1000_5,100,300,0.9500,0.0100,3,3,100,202,8,9999248876,9999251352,9999240398,9999251796,444,0.000004,300,0.5052
n_1000_5,100,300,0.9500,0.0100,3,5,50,4,8,9999248598,9999251409,9999240808,9999251796,387,0.000004,190,0.3234
n_1000_5,100,300,0.9500,0.0100,3,5,50,12,8,9999249697,9999251295,9999240323,9999251796,501,0.000005,170,0.2804
n_1000_5,100,300,0.9500,0.0100,3,5,50,202,8,9999248876,9999251320,9999240277,9999251796,476,0.000005,269,0.4466
n_1000_5,100,300,0.9500,0.0100,3,5,100,4,8,9999248598,9999251409,9999240808,9999251796,387,0.000004,240,0.3956
n_1000_5,100,300,0.9500,0.0100,3,5,100,12,8,9999249697,9999251372,9999240454,9999251796,424,0.000004,300,0.5062
n_1000_5,100,300,0.9500,0.0100,3,5,100,202,8,9999248876,9999251332,9999240335,9999251796,464,0.000005,300,0.5037
n_1000_5,100,300,0.9500,0.0100,5,3,50,4,8,9999248598,9999251282,9999240190,9999251796,514,0.000005,193,0.3124
n_1000_5,100,300,0.9500,0.0100,5,3,50,12,8,9999249697,9999251351,9999240420,9999251796,445,0.000004,232,0.3875
n_1000_5,100,300,0.9500,0.0100,5,3,50,202,8,9999248876,9999251344,9999240291,9999251796,452,0.000005,300,0.5017
n_1000_5,100,300,0.9500,0.0100,5,3,100,4,8,9999248598,9999251282,9999240190,9999251796,514,0.000005,243,0.3945
n_1000_5,100,300,0.9500,0.0100,5,3,100,12,8,9999249697,9999251351,9999240420,9999251796,445,0.000004,282,0.4726
n_1000_5,100,300,0.9500,0.0100,5,3,100,202,8,9999248876,9999251344,9999240291,9999251796,452,0.000005,300,0.4861
n_1000_5,100,300,0.9500,0.0100,5,5,50,4,8,9999248598,9999251359,9999240687,9999251796,437,0.000004,193,0.3164
n_1000_5,100,300,0.9500,0.0100,5,5,50,12,8,9999249697,9999251294,9999240284,9999251796,502,0.000005,147,0.2403
n_1000_5,100,300,0.9500,0.0100,5,5,50,202,8,9999248876,9999251326,9999240213,9999251796,470,0.000005,204,0.3274
n_1000_5,100,300,0.9500,0.0100,5,5,100,4,8,9999248598,9999251410,9999240980,9999251796,386,0.000004,300,0.4951
n_1000_5,100,300,0.9500,0.0100,5,5,100,12,8,9999249697,9999251294,9999240284,9999251796,502,0.000005,197,0.3284
n_1000_5,100,300,0.9500,0.0100,5,5,100,202,8,9999248876,9999251357,9999240584,9999251796,439,0.000004,300,0.4921
n_1000_5,100,500,0.8500,0.0050,3,3,50,4,8,9999248598,9999251221,9999240073,9999251796,575,0.000006,192,0.3144
n_1000_5,100,500,0.8500,0.0050,3,3,50,12,8,9999249697,9999251387,9999240979,9999251796,409,0.000004,453,0.7479
n_1000_5,100,500,0.8500,0.0050,3,3,50,202,8,9999248876,9999251051,9999240127,9999251796,745,0.000007,219,0.3620
n_1000_5,100,500,0.8500,0.0050,3,3,100,4,8,9999248598,9999251451,9999240645,9999251796,345,0.000003,500,0.8210
n_1000_5,100,500,0.8500,0.0050,3,3,100,12,8,9999249697,9999251387,9999240979,9999251796,409,0.000004,500,0.8245
n_1000_5,100,500,0.8500,0.0050,3,3,100,202,8,9999248876,9999251302,9999240544,9999251796,494,0.000005,500,0.8261
n_1000_5,100,500,0.8500,0.0050,3,5,50,4,8,9999248598,9999251376,9999240824,9999251796,420,0.000004,289,0.4786
n_1000_5,100,500,0.8500,0.0050,3,5,50,12,8,9999249697,9999251428,9999241081,9999251796,368,0.000004,348,0.5682
n_1000_5,100,500,0.8500,0.0050,3,5,50,202,8,9999248876,9999251333,9999241173,9999251796,463,0.000005,341,0.5562
n_1000_5,100,500,0.8500,0.0050,3,5,100,4,8,9999248598,9999251440,9999241030,9999251796,356,0.000004,475,0.7816
n_1000_5,100,500,0.8500,0.0050,3,5,100,12,8,9999249697,9999251428,9999241081,9999251796,368,0.000004,398,0.6504
n_1000_5,100,500,0.8500,0.0050,3,5,100,202,8,9999248876,9999251333,9999241173,9999251796,463,0.000005,391,0.6599
n_1000_5,100,500,0.8500,0.0050,5,3,50,4,8,9999248598,9999251416,9999241101,9999251796,380,0.000004,500,0.8031
n_1000_5,100,500,0.8500,0.0050,5,3,50,12,8,9999249697,9999251292,9999240130,9999251796,504,0.000005,270,0.4497
n_1000_5,100,500,0.8500,0.0050,5,3,50,202,8,9999248876,9999251387,9999240674,9999251796,409,0.000004,332,0.5408
n_1000_5,100,500,0.8500,0.0050,5,3,100,4,8,9999248598,9999251416,9999241101,9999251796,380,0.000004,500,0.8197
n_1000_5,100,500,0.8500,0.0050,5,3,100,12,8,9999249697,9999251381,9999240617,9999251796,415,0.000004,500,0.8191
n_1000_5,100,500,0.8500,0.0050,5,3,100,202,8,9999248876,9999251390,9999240694,9999251796,406,0.000004,456,0.7340
n_1000_5,100,500,0.8500,0.0050,5,5,50,4,8,9999248598,9999251279,9999240262,9999251796,517,0.000005,234,0.3800
n_1000_5,100,500,0.8500,0.0050,5,5,50,12,8,9999249697,9999251442,9999240845,9999251796,354,0.000004,306,0.4877
n_1000_5,100,500,0.8500,0.0050,5,5,50,202,8,9999248876,9999251366,9999240834,9999251796,430,0.000004,352,0.5668
n_1000_5,100,500,0.8500,0.0050,5,5,100,4,8,9999248598,9999251386,9999240841,9999251796,410,0.000004,466,0.7680
n_1000_5,100,500,0.8500,0.0050,5,5,100,12,8,9999249697,9999251442,9999240845,9999251796,354,0.000004,356,0.5717
n_1000_5,100,500,0.8500,0.0050,5,5,100,202,8,9999248876,9999251366,9999240834,9999251796,430,0.000004,402,0.6458
n_1000_5,100,500,0.8500,0.0100,3,3,50,4,8,9999248598,9999251332,9999240360,9999251796,464,0.000005,258,0.4290
n_1000_5,100,500,0.8500,0.0100,3,3,50,12,8,9999249697,9999251221,9999239957,9999251796,575,0.000006,188,0.3094
n_1000_5,100,500,0.8500,0.0100,3,3,50,202,8,9999248876,9999251186,9999240384,9999251796,610,0.000006,227,0.3730
n_1000_5,100,500,0.8500,0.0100,3,3,100,4,8,9999248598,9999251406,9999240524,9999251796,390,0.000004,429,0.7154
n_1000_5,100,500,0.8500,0.0100,3,3,100,12,8,9999249697,9999251221,9999239957,9999251796,575,0.000006,238,0.4010
n_1000_5,100,500,0.8500,0.0100,3,3,100,202,8,9999248876,9999251229,9999240385,9999251796,567,0.000006,417,0.6934
n_1000_5,100,500,0.8500,0.0100,3,5,50,4,8,9999248598,9999251283,9999240504,9999251796,513,0.000005,236,0.3915
n_1000_5,100,500,0.8500,0.0100,3,5,50,12,8,9999249697,9999251369,9999240740,9999251796,427,0.000004,440,0.7309
n_1000_5,100,500,0.8500,0.0100,3,5,50,202,8,9999248876,9999251376,9999240688,9999251796,420,0.000004,296,0.4946
n_1000_5,100,500,0.8500,0.0100,3,5,100,4,8,9999248598,9999251352,9999240474,9999251796,444,0.000004,457,0.7600
n_1000_5,100,500,0.8500,0.0100,3,5,100,12,8,9999249697,9999251373,9999240662,9999251796,423,0.000004,500,0.8356
n_1000_5,100,500,0.8500,0.0100,3,5,100,202,8,9999248876,9999251376,9999240688,9999251796,420,0.000004,346,0.5762
n_1000_5,100,500,0.8500,0.0100,5,3,50,4,8,9999248598,9999251209,9999240165,9999251796,587,0.000006,198,0.3288
n_1000_5,100,500,0.8500,0.0100,5,3,50,12,8,9999249697,9999251214,9999240266,9999251796,582,0.000006,211,0.3434
n_1000_5,100,500,0.8500,0.0100,5,3,50,202,8,9999248876,9999251330,9999240467,9999251796,466,0.000005,317,0.5156
n_1000_5,100,500,0.8500,0.0100,5,3,100,4,8,9999248598,9999251331,9999240552,9999251796,465,0.000005,500,0.8285
n_1000_5,100,500,0.8500,0.0100,5,3,100,12,8,9999249697,9999251333,9999240432,9999251796,463,0.000005,500,0.8197
n_1000_5,100,500,0.8500,0.0100,5,3,100,202,8,9999248876,9999251412,9999240690,9999251796,384,0.000004,488,0.7965
n_1000_5,100,500,0.8500,0.0100,5,5,50,4,8,9999248598,9999251278,9999240406,9999251796,518,0.000005,201,0.3314
n_1000_5,100,500,0.8500,0.0100,5,5,50,12,8,9999249697,9999251252,9999240119,9999251796,544,0.000005,170,0.2769
n_1000_5,100,500,0.8500,0.0100,5,5,50,202,8,9999248876,9999251316,9999240452,9999251796,480,0.000005,229,0.3725
n_1000_5,100,500,0.8500,0.0100,5,5,100,4,8,9999248598,9999251409,9999240814,9999251796,387,0.000004,500,0.8060
n_1000_5,100,500,0.8500,0.0100,5,5,100,12,8,9999249697,9999251343,9999240591,9999251796,453,0.000005,395,0.6608
n_1000_5,100,500,0.8500,0.0100,5,5,100,202,8,9999248876,9999251437,9999240874,9999251796,359,0.000004,500,0.8136
n_1000_5,100,500,0.9500,0.0050,3,3,50,4,8,9999248598,9999251259,9999240213,9999251796,537,0.000005,348,0.5777
n_1000_5,100,500,0.9500,0.0050,3,3,50,12,8,9999249697,9999251146,9999239753,9999251796,650,0.000007,172,0.2869
n_1000_5,100,500,0.9500,0.0050,3,3,50,202,8,9999248876,9999251321,9999240198,9999251796,475,0.000005,341,0.5562
n_1000_5,100,500,0.9500,0.0050,3,3,100,4,8,9999248598,9999251328,9999240530,9999251796,468,0.000005,500,0.8335
n_1000_5,100,500,0.9500,0.0050,3,3,100,12,8,9999249697,9999251399,9999240854,9999251796,397,0.000004,500,0.8391
n_1000_5,100,500,0.9500,0.0050,3,3,100,202,8,9999248876,9999251362,9999240392,9999251796,434,0.000004,500,0.8240
n_1000_5,100,500,0.9500,0.0050,3,5,50,4,8,9999248598,9999251398,9999240854,9999251796,398,0.000004,300,0.4901
n_1000_5,100,500,0.9500,0.0050,3,5,50,12,8,9999249697,9999251324,9999240408,9999251796,472,0.000005,234,0.3835
n_1000_5,100,500,0.9500,0.0050,3,5,50,202,8,9999248876,9999251158,9999240040,9999251796,638,0.000006,155,0.2573
n_1000_5,100,500,0.9500,0.0050,3,5,100,4,8,9999248598,9999251398,9999240854,9999251796,398,0.000004,350,0.5787
n_1000_5,100,500,0.9500,0.0050,3,5,100,12,8,9999249697,9999251324,9999240408,9999251796,472,0.000005,284,0.4671
n_1000_5,100,500,0.9500,0.0050,3,5,100,202,8,9999248876,9999251434,9999240700,9999251796,362,0.000004,500,0.8256
n_1000_5,100,500,0.9500,0.0050,5,3,50,4,8,9999248598,9999251220,9999240186,9999251796,576,0.000006,198,0.3289
n_1000_5,100,500,0.9500,0.0050,5,3,50,12,8,9999249697,9999251240,9999240092,9999251796,556,0.000006,223,0.3589
n_1000_5,100,500,0.9500,0.0050,5,3,50,202,8,9999248876,9999251188,9999240233,9999251796,608,0.000006,189,0.3059
n_1000_5,100,500,0.9500,0.0050,5,3,100,4,8,9999248598,9999251298,9999240638,9999251796,498,0.000005,392,0.6323
n_1000_5,100,500,0.9500,0.0050,5,3,100,12,8,9999249697,9999251240,9999240092,9999251796,556,0.000006,273,0.4476
n_1000_5,100,500,0.9500,0.0050,5,3,100,202,8,9999248876,9999251310,9999240630,9999251796,486,0.000005,500,0.8090
n_1000_5,100,500,0.9500,0.0050,5,5,50,4,8,9999248598,9999251405,9999241141,9999251796,391,0.000004,304,0.4951
n_1000_5,100,500,0.9500,0.0050,5,5,50,12,8,9999249697,9999251293,9999240247,9999251796,503,0.000005,288,0.4591
n_1000_5,100,500,0.9500,0.0050,5,5,50,202,8,9999248876,9999251262,9999240627,9999251796,534,0.000005,214,0.3429
n_1000_5,100,500,0.9500,0.0050,5,5,100,4,8,9999248598,9999251449,9999241606,9999251796,347,0.000003,500,0.8080
n_1000_5,100,500,0.9500,0.0050,5,5,100,12,8,9999249697,9999251471,9999240980,9999251796,325,0.000003,500,0.8120
n_1000_5,100,500,0.9500,0.0050,5,5,100,202,8,9999248876,9999251423,9999240947,9999251796,373,0.000004,500,0.8125
n_1000_5,100,500,0.9500,0.0100,3,3,50,4,8,9999248598,9999251198,9999240088,9999251796,598,0.000006,230,0.3835
n_1000_5,100,500,0.9500,0.0100,3,3,50,12,8,9999249697,9999251245,9999240103,9999251796,551,0.000006,221,0.3660
n_1000_5,100,500,0.9500,0.0100,3,3,50,202,8,9999248876,9999251252,9999240102,9999251796,544,0.000005,203,0.3429
n_1000_5,100,500,0.9500,0.0100,3,3,100,4,8,9999248598,9999251360,9999240535,9999251796,436,0.000004,482,0.8135
n_1000_5,100,500,0.9500,0.0100,3,3,100,12,8,9999249697,9999251343,9999240543,9999251796,453,0.000005,500,0.8331
n_1000_5,100,500,0.9500,0.0100,3,3,100,202,8,9999248876,9999251356,9999240362,9999251796,440,0.000004,402,0.6693
n_1000_5,100,500,0.9500,0.0100,3,5,50,4,8,9999248598,9999251409,9999240808,9999251796,387,0.000004,190,0.3154
n_1000_5,100,500,0.9500,0.0100,3,5,50,12,8,9999249697,9999251295,9999240323,9999251796,501,0.000005,170,0.2854
n_1000_5,100,500,0.9500,0.0100,3,5,50,202,8,9999248876,9999251320,9999240277,9999251796,476,0.000005,269,0.4436
n_1000_5,100,500,0.9500,0.0100,3,5,100,4,8,9999248598,9999251409,9999240808,9999251796,387,0.000004,240,0.3945
n_1000_5,100,500,0.9500,0.0100,3,5,100,12,8,9999249697,9999251372,9999240454,9999251796,424,0.000004,340,0.5770
n_1000_5,100,500,0.9500,0.0100,3,5,100,202,8,9999248876,9999251342,9999240407,9999251796,454,0.000005,500,0.8324
n_1000_5,100,500,0.9500,0.0100,5,3,50,4,8,9999248598,9999251282,9999240190,9999251796,514,0.000005,193,0.3174
n_1000_5,100,500,0.9500,0.0100,5,3,50,12,8,9999249697,9999251351,9999240420,9999251796,445,0.000004,232,0.3818
n_1000_5,100,500,0.9500,0.0100,5,3,50,202,8,9999248876,9999251344,9999240291,9999251796,452,0.000005,312,0.5085
n_1000_5,100,500,0.9500,0.0100,5,3,100,4,8,9999248598,9999251282,9999240190,9999251796,514,0.000005,243,0.3969
n_1000_5,100,500,0.9500,0.0100,5,3,100,12,8,9999249697,9999251351,9999240420,9999251796,445,0.000004,282,0.4720
n_1000_5,100,500,0.9500,0.0100,5,3,100,202,8,9999248876,9999251344,9999240291,9999251796,452,0.000005,362,0.5981
n_1000_5,100,500,0.9500,0.0100,5,5,50,4,8,9999248598,9999251359,9999240687,9999251796,437,0.000004,193,0.3168
n_1000_5,100,500,0.9500,0.0100,5,5,50,12,8,9999249697,9999251294,9999240284,9999251796,502,0.000005,147,0.2453
n_1000_5,100,500,0.9500,0.0100,5,5,50,202,8,9999248876,9999251326,9999240213,9999251796,470,0.000005,204,0.3309
n_1000_5,100,500,0.9500,0.0100,5,5,100,4,8,9999248598,9999251432,9999241168,9999251796,364,0.000004,433,0.7049
n_1000_5,100,500,0.9500,0.0100,5,5,100,12,8,9999249697,9999251294,9999240284,9999251796,502,0.000005,197,0.3289
n_1000_5,100,500,0.9500,0.0100,5,5,100,202,8,9999248876,9999251399,9999240537,9999251796,397,0.000004,500,0.8131
n_1000_6,80,300,0.8500,0.0050,3,3,50,4,8,9996100280,9996100322,9996099856,9996100344,22,0.000000,83,0.1086
n_1000_6,80,300,0.8500,0.0050,3,3,50,12,8,9996100244,9996100317,9996099815,9996100344,27,0.000000,87,0.1136
n_1000_6,80,300,0.8500,0.0050,3,3,50,202,8,9859381523,9996100327,9996099765,9996100344,17,0.000000,176,0.2333
n_1000_6,80,300,0.8500,0.0050,3,3,100,4,8,9996100280,9996100341,9996099891,9996100344,3,0.000000,300,0.3945
n_1000_6,80,300,0.8500,0.0050,3,3,100,12,8,9996100244,9996100326,9996099850,9996100344,18,0.000000,215,0.2839
n_1000_6,80,300,0.8500,0.0050,3,3,100,202,8,9859381523,9996100336,9996099948,9996100344,8,0.000000,300,0.3890
n_1000_6,80,300,0.8500,0.0050,3,5,50,4,8,9996100280,9996100310,9996099824,9996100344,34,0.000000,83,0.1066
n_1000_6,80,300,0.8500,0.0050,3,5,50,12,8,9996100244,9996100315,9996099741,9996100344,29,0.000000,64,0.0836
n_1000_6,80,300,0.8500,0.0050,3,5,50,202,8,9859381523,9996100319,9996099749,9996100344,25,0.000000,135,0.1782
n_1000_6,80,300,0.8500,0.0050,3,5,100,4,8,9996100280,9996100310,9996099824,9996100344,34,0.000000,133,0.1717
n_1000_6,80,300,0.8500,0.0050,3,5,100,12,8,9996100244,9996100324,9996099812,9996100344,20,0.000000,300,0.3870
n_1000_6,80,300,0.8500,0.0050,3,5,100,202,8,9859381523,9996100331,9996099843,9996100344,13,0.000000,300,0.3910
n_1000_6,80,300,0.8500,0.0050,5,3,50,4,8,9996100280,9996100320,9996099869,9996100344,24,0.000000,84,0.1071
n_1000_6,80,300,0.8500,0.0050,5,3,50,12,8,9996100244,9996100305,9996099723,9996100344,39,0.000000,62,0.0796
n_1000_6,80,300,0.8500,0.0050,5,3,50,202,8,9859381523,9996100322,9996099762,9996100344,22,0.000000,76,0.0966
n_1000_6,80,300,0.8500,0.0050,5,3,100,4,8,9996100280,9996100337,9996099876,9996100344,7,0.000000,300,0.3800
n_1000_6,80,300,0.8500,0.0050,5,3,100,12,8,9996100244,9996100327,9996099853,9996100344,17,0.000000,300,0.3805
n_1000_6,80,300,0.8500,0.0050,5,3,100,202,8,9859381523,9996100326,9996099772,9996100344,18,0.000000,194,0.2463
n_1000_6,80,300,0.8500,0.0050,5,5,50,4,8,9996100280,9996100327,9996099863,9996100344,17,0.000000,191,0.2463
n_1000_6,80,300,0.8500,0.0050,5,5,50,12,8,9996100244,9996100314,9996099840,9996100344,30,0.000000,88,0.1106
n_1000_6,80,300,0.8500,0.0050,5,5,50,202,8,9859381523,9996100314,9996099749,9996100344,30,0.000000,68,0.0851
n_1000_6,80,300,0.8500,0.0050,5,5,100,4,8,9996100280,9996100327,9996099863,9996100344,17,0.000000,241,0.3029
n_1000_6,80,300,0.8500,0.0050,5,5,100,12,8,9996100244,9996100314,9996099840,9996100344,30,0.000000,138,0.1747
n_1000_6,80,300,0.8500,0.0050,5,5,100,202,8,9859381523,9996100324,9996099764,9996100344,20,0.000000,187,0.2393
n_1000_6,80,300,0.8500,0.0100,3,3,50,4,8,9996100280,9996100335,9996099850,9996100344,9,0.000000,151,0.2083
n_1000_6,80,300,0.8500,0.0100,3,3,50,12,8,9996100244,9996100336,9996099838,9996100344,8,0.000000,247,0.3294
n_1000_6,80,300,0.8500,0.0100,3,3,50,202,8,9859381523,9996100330,9996099786,9996100344,14,0.000000,143,0.1898
n_1000_6,80,300,0.8500,0.0100,3,3,100,4,8,9996100280,9996100337,9996099876,9996100344,7,0.000000,300,0.3990
n_1000_6,80,300,0.8500,0.0100,3,3,100,12,8,9996100244,9996100336,9996099838,9996100344,8,0.000000,297,0.3875
n_1000_6,80,300,0.8500,0.0100,3,3,100,202,8,9859381523,9996100330,9996099786,9996100344,14,0.000000,193,0.2508
n_1000_6,80,300,0.8500,0.0100,3,5,50,4,8,9996100280,9996100334,9996099939,9996100344,10,0.000000,156,0.2068
n_1000_6,80,300,0.8500,0.0100,3,5,50,12,8,9996100244,9996100324,9996099771,9996100344,20,0.000000,75,0.0966
n_1000_6,80,300,0.8500,0.0100,3,5,50,202,8,9859381523,9996100332,9996099802,9996100344,12,0.000000,179,0.2333
n_1000_6,80,300,0.8500,0.0100,3,5,100,4,8,9996100280,9996100334,9996099939,9996100344,10,0.000000,206,0.2689
n_1000_6,80,300,0.8500,0.0100,3,5,100,12,8,9996100244,9996100334,9996099892,9996100344,10,0.000000,300,0.3915
n_1000_6,80,300,0.8500,0.0100,3,5,100,202,8,9859381523,9996100339,9996099923,9996100344,5,0.000000,300,0.3880
n_1000_6,80,300,0.8500,0.0100,5,3,50,4,8,9996100280,9996100331,9996099860,9996100344,13,0.000000,159,0.2023
n_1000_6,80,300,0.8500,0.0100,5,3,50,12,8,9996100244,9996100336,9996099899,9996100344,8,0.000000,233,0.2964
n_1000_6,80,300,0.8500,0.0100,5,3,50,202,8,9859381523,9996100328,9996099806,9996100344,16,0.000000,182,0.2308
n_1000_6,80,300,0.8500,0.0100,5,3,100,4,8,9996100280,9996100337,9996099895,9996100344,7,0.000000,300,0.3845
n_1000_6,80,300,0.8500,0.0100,5,3,100,12,8,9996100244,9996100336,9996099899,9996100344,8,0.000000,283,0.3620
