instance,population_size,generations,crossover_rate,mutation_rate,elite_size,tournament_size,stagnation,seed,threads,initial_value,best_value,total_weight,optimal_value,difference,gap_percent,stop_generation,elapsed_s
n_1000_6,100,300,0.8500,0.0050,5,5,100,202,16,9859381523,9996100327,9996099775,9996100344,17,0.000000,145,0.2511
n_1000_6,100,300,0.8500,0.0100,3,3,50,4,16,9996100280,9996100323,9996099854,9996100344,21,0.000000,84,0.1547
n_1000_6,100,300,0.8500,0.0100,3,3,50,12,16,9996100244,9996100321,9996099790,9996100344,23,0.000000,103,0.1722
n_1000_6,100,300,0.8500,0.0100,3,3,50,202,16,9859381523,9996100336,9996099838,9996100344,8,0.000000,130,0.2348
n_1000_6,100,300,0.8500,0.0100,3,3,100,4,16,9996100280,9996100338,9996099877,9996100344,6,0.000000,300,0.5436
n_1000_6,100,300,0.8500,0.0100,3,3,100,12,16,9996100244,9996100322,9996099811,9996100344,22,0.000000,212,0.3838
n_1000_6,100,300,0.8500,0.0100,3,3,100,202,16,9859381523,9996100336,9996099838,9996100344,8,0.000000,180,0.3152
n_1000_6,100,300,0.8500,0.0100,3,5,50,4,16,9996100280,9996100329,9996099843,9996100344,15,0.000000,84,0.1542
n_1000_6,100,300,0.8500,0.0100,3,5,50,12,16,9996100244,9996100315,9996099793,9996100344,29,0.000000,103,0.1880
n_1000_6,100,300,0.8500,0.0100,3,5,50,202,16,9859381523,9996100331,9996099813,9996100344,13,0.000000,196,0.3493
n_1000_6,100,300,0.8500,0.0100,3,5,100,4,16,9996100280,9996100333,9996099869,9996100344,11,0.000000,208,0.3683
n_1000_6,100,300,0.8500,0.0100,3,5,100,12,16,9996100244,9996100327,9996099836,9996100344,17,0.000000,263,0.4800
n_1000_6,100,300,0.8500,0.0100,3,5,100,202,16,9859381523,9996100335,9996099919,9996100344,9,0.000000,300,0.5377
n_1000_6,100,300,0.8500,0.0100,5,3,50,4,16,9996100280,9996100338,9996099864,9996100344,6,0.000000,182,0.3178
n_1000_6,100,300,0.8500,0.0100,5,3,50,12,16,9996100244,9996100316,9996099782,9996100344,28,0.000000,89,0.1625
n_1000_6,100,300,0.8500,0.0100,5,3,50,202,16,9859381523,9996100326,9996099799,9996100344,18,0.000000,114,0.2011
n_1000_6,100,300,0.8500,0.0100,5,3,100,4,16,9996100280,9996100338,9996099864,9996100344,6,0.000000,232,0.4054
n_1000_6,100,300,0.8500,0.0100,5,3,100,12,16,9996100244,9996100327,9996099829,9996100344,17,0.000000,276,0.4683
n_1000_6,100,300,0.8500,0.0100,5,3,100,202,16,9859381523,9996100326,9996099799,9996100344,18,0.000000,164,0.2719
n_1000_6,100,300,0.8500,0.0100,5,5,50,4,16,9996100280,9996100338,9996099879,9996100344,6,0.000000,131,0.2324
n_1000_6,100,300,0.8500,0.0100,5,5,50,12,16,9996100244,9996100312,9996099770,9996100344,32,0.000000,104,0.1903
n_1000_6,100,300,0.8500,0.0100,5,5,50,202,16,9859381523,9996100315,9996099762,9996100344,29,0.000000,99,0.1823
n_1000_6,100,300,0.8500,0.0100,5,5,100,4,16,9996100280,9996100338,9996099879,9996100344,6,0.000000,181,0.3205
n_1000_6,100,300,0.8500,0.0100,5,5,100,12,16,9996100244,9996100336,9996099823,9996100344,8,0.000000,300,0.5144
n_1000_6,100,300,0.8500,0.0100,5,5,100,202,16,9859381523,9996100333,9996099850,9996100344,11,0.000000,300,0.6343
n_1000_6,100,300,0.9500,0.0050,3,3,50,4,16,9996100280,9996100320,9996099901,9996100344,24,0.000000,175,0.3110
n_1000_6,100,300,0.9500,0.0050,3,3,50,12,16,9996100244,9996100337,9996099887,9996100344,7,0.000000,226,0.4002
n_1000_6,100,300,0.9500,0.0050,3,3,50,202,16,9859381523,9996100324,9996099782,9996100344,20,0.000000,118,0.2023
n_1000_6,100,300,0.9500,0.0050,3,3,100,4,16,9996100280,9996100339,9996099917,9996100344,5,0.000000,300,0.5557
n_1000_6,100,300,0.9500,0.0050,3,3,100,12,16,9996100244,9996100337,9996099887,9996100344,7,0.000000,276,0.4890
n_1000_6,100,300,0.9500,0.0050,3,3,100,202,16,9859381523,9996100332,9996099929,9996100344,12,0.000000,295,0.5226
n_1000_6,100,300,0.9500,0.0050,3,5,50,4,16,9996100280,9996100327,9996099880,9996100344,17,0.000000,142,0.2630
n_1000_6,100,300,0.9500,0.0050,3,5,50,12,16,9996100244,9996100337,9996099883,9996100344,7,0.000000,200,0.3526
n_1000_6,100,300,0.9500,0.0050,3,5,50,202,16,9859381523,9996100333,9996099824,9996100344,11,0.000000,146,0.2680
n_1000_6,100,300,0.9500,0.0050,3,5,100,4,16,9996100280,9996100327,9996099880,9996100344,17,0.000000,192,0.3418
n_1000_6,100,300,0.9500,0.0050,3,5,100,12,16,9996100244,9996100338,9996099955,9996100344,6,0.000000,300,0.5361
n_1000_6,100,300,0.9500,0.0050,3,5,100,202,16,9859381523,9996100334,9996099877,9996100344,10,0.000000,253,0.4430
n_1000_6,100,300,0.9500,0.0050,5,3,50,4,16,9996100280,9996100329,9996099917,9996100344,15,0.000000,187,0.3112
n_1000_6,100,300,0.9500,0.0050,5,3,50,12,16,9996100244,9996100325,9996099788,9996100344,19,0.000000,159,0.3724
n_1000_6,100,300,0.9500,0.0050,5,3,50,202,16,9859381523,9996100320,9996099846,9996100344,24,0.000000,124,0.2311
n_1000_6,100,300,0.9500,0.0050,5,3,100,4,16,9996100280,9996100329,9996099917,9996100344,15,0.000000,237,0.4079
n_1000_6,100,300,0.9500,0.0050,5,3,100,12,16,9996100244,9996100325,9996099788,9996100344,19,0.000000,209,0.3723
n_1000_6,100,300,0.9500,0.0050,5,3,100,202,16,9859381523,9996100334,9996099925,9996100344,10,0.000000,269,0.4745
n_1000_6,100,300,0.9500,0.0050,5,5,50,4,16,9996100280,9996100329,9996099917,9996100344,15,0.000000,187,0.3393
n_1000_6,100,300,0.9500,0.0050,5,5,50,12,16,9996100244,9996100336,9996099815,9996100344,8,0.000000,200,0.3248
n_1000_6,100,300,0.9500,0.0050,5,5,50,202,16,9859381523,9996100329,9996099799,9996100344,15,0.000000,124,0.2181
n_1000_6,100,300,0.9500,0.0050,5,5,100,4,16,9996100280,9996100329,9996099917,9996100344,15,0.000000,237,0.4277
n_1000_6,100,300,0.9500,0.0050,5,5,100,12,16,9996100244,9996100337,9996099887,9996100344,7,0.000000,300,0.5237
n_1000_6,100,300,0.9500,0.0050,5,5,100,202,16,9859381523,9996100333,9996099897,9996100344,11,0.000000,269,0.4723
n_1000_6,100,300,0.9500,0.0100,3,3,50,4,16,9996100280,9996100335,9996099850,9996100344,9,0.000000,190,0.3431
n_1000_6,100,300,0.9500,0.0100,3,3,50,12,16,9996100244,9996100333,9996099791,9996100344,11,0.000000,114,0.1898
n_1000_6,100,300,0.9500,0.0100,3,3,50,202,16,9859381523,9996100334,9996099797,9996100344,10,0.000000,96,0.1743
n_1000_6,100,300,0.9500,0.0100,3,3,100,4,16,9996100280,9996100338,9996099862,9996100344,6,0.000000,300,0.5367
n_1000_6,100,300,0.9500,0.0100,3,3,100,12,16,9996100244,9996100338,9996099909,9996100344,6,0.000000,300,0.5332
n_1000_6,100,300,0.9500,0.0100,3,3,100,202,16,9859381523,9996100334,9996099797,9996100344,10,0.000000,146,0.2635
n_1000_6,100,300,0.9500,0.0100,3,5,50,4,16,9996100280,9996100339,9996099917,9996100344,5,0.000000,171,0.2975
n_1000_6,100,300,0.9500,0.0100,3,5,50,12,16,9996100244,9996100336,9996099830,9996100344,8,0.000000,186,0.3399
n_1000_6,100,300,0.9500,0.0100,3,5,50,202,16,9859381523,9996100328,9996099759,9996100344,16,0.000000,120,0.2184
n_1000_6,100,300,0.9500,0.0100,3,5,100,4,16,9996100280,9996100339,9996099917,9996100344,5,0.000000,221,0.3974
n_1000_6,100,300,0.9500,0.0100,3,5,100,12,16,9996100244,9996100337,9996099891,9996100344,7,0.000000,293,0.5126
n_1000_6,100,300,0.9500,0.0100,3,5,100,202,16,9859381523,9996100330,9996099777,9996100344,14,0.000000,225,0.4110
n_1000_6,100,300,0.9500,0.0100,5,3,50,4,16,9996100280,9996100337,9996099876,9996100344,7,0.000000,178,0.3188
n_1000_6,100,300,0.9500,0.0100,5,3,50,12,16,9996100244,9996100329,9996099798,9996100344,15,0.000000,138,0.2477
n_1000_6,100,300,0.9500,0.0100,5,3,50,202,16,9859381523,9996100324,9996099764,9996100344,20,0.000000,132,0.2462
n_1000_6,100,300,0.9500,0.0100,5,3,100,4,16,9996100280,9996100337,9996099876,9996100344,7,0.000000,228,0.3879
n_1000_6,100,300,0.9500,0.0100,5,3,100,12,16,9996100244,9996100337,9996099876,9996100344,7,0.000000,297,0.5333
n_1000_6,100,300,0.9500,0.0100,5,3,100,202,16,9859381523,9996100333,9996099850,9996100344,11,0.000000,300,0.5277
n_1000_6,100,300,0.9500,0.0100,5,5,50,4,16,9996100280,9996100337,9996099876,9996100344,7,0.000000,152,0.2617
n_1000_6,100,300,0.9500,0.0100,5,5,50,12,16,9996100244,9996100331,9996099805,9996100344,13,0.000000,159,0.2772
n_1000_6,100,300,0.9500,0.0100,5,5,50,202,16,9859381523,9996100327,9996099809,9996100344,17,0.000000,132,0.2386
n_1000_6,100,300,0.9500,0.0100,5,5,100,4,16,9996100280,9996100337,9996099876,9996100344,7,0.000000,202,0.3686
n_1000_6,100,300,0.9500,0.0100,5,5,100,12,16,9996100244,9996100337,9996099876,9996100344,7,0.000000,297,0.5230
n_1000_6,100,300,0.9500,0.0100,5,5,100,202,16,9859381523,9996100327,9996099809,9996100344,17,0.000000,182,0.3180
n_1000_6,100,500,0.8500,0.0050,3,3,50,4,16,9996100280,9996100335,9996099850,9996100344,9,0.000000,184,0.3331
n_1000_6,100,500,0.8500,0.0050,3,3,50,12,16,9996100244,9996100319,9996099893,9996100344,25,0.000000,161,0.2890
n_1000_6,100,500,0.8500,0.0050,3,3,50,202,16,9859381523,9996100331,9996099843,9996100344,13,0.000000,250,0.4298
n_1000_6,100,500,0.8500,0.0050,3,3,100,4,16,9996100280,9996100337,9996099876,9996100344,7,0.000000,308,0.5612
n_1000_6,100,500,0.8500,0.0050,3,3,100,12,16,9996100244,9996100319,9996099893,9996100344,25,0.000000,211,0.3747
n_1000_6,100,500,0.8500,0.0050,3,3,100,202,16,9859381523,9996100331,9996099843,9996100344,13,0.000000,300,0.5436
n_1000_6,100,500,0.8500,0.0050,3,5,50,4,16,9996100280,9996100336,9996099870,9996100344,8,0.000000,167,0.3001
n_1000_6,100,500,0.8500,0.0050,3,5,50,12,16,9996100244,9996100316,9996099821,9996100344,28,0.000000,179,0.3301
n_1000_6,100,500,0.8500,0.0050,3,5,50,202,16,9859381523,9996100329,9996099896,9996100344,15,0.000000,159,0.2971
n_1000_6,100,500,0.8500,0.0050,3,5,100,4,16,9996100280,9996100338,9996099862,9996100344,6,0.000000,298,0.5236
n_1000_6,100,500,0.8500,0.0050,3,5,100,12,16,9996100244,9996100316,9996099821,9996100344,28,0.000000,229,0.3934
n_1000_6,100,500,0.8500,0.0050,3,5,100,202,16,9859381523,9996100336,9996099862,9996100344,8,0.000000,300,0.5531
n_1000_6,100,500,0.8500,0.0050,5,3,50,4,16,9996100280,9996100337,9996099868,9996100344,7,0.000000,217,0.3678
n_1000_6,100,500,0.8500,0.0050,5,3,50,12,16,9996100244,9996100313,9996099797,9996100344,31,0.000000,164,0.2777
n_1000_6,100,500,0.8500,0.0050,5,3,50,202,16,9859381523,9996100317,9996099760,9996100344,27,0.000000,95,0.1594
n_1000_6,100,500,0.8500,0.0050,5,3,100,4,16,9996100280,9996100337,9996099868,9996100344,7,0.000000,267,0.4644
n_1000_6,100,500,0.8500,0.0050,5,3,100,12,16,9996100244,9996100336,9996099830,9996100344,8,0.000000,497,0.9833
n_1000_6,100,500,0.8500,0.0050,5,3,100,202,16,9859381523,9996100333,9996099844,9996100344,11,0.000000,380,0.6663
n_1000_6,100,500,0.8500,0.0050,5,5,50,4,16,9996100280,9996100339,9996099915,9996100344,5,0.000000,202,0.3627
n_1000_6,100,500,0.8500,0.0050,5,5,50,12,16,9996100244,9996100308,9996099837,9996100344,36,0.000000,110,0.1884
n_1000_6,100,500,0.8500,0.0050,5,5,50,202,16,9859381523,9996100327,9996099775,9996100344,17,0.000000,95,0.1739
n_1000_6,100,500,0.8500,0.0050,5,5,100,4,16,9996100280,9996100339,9996099915,9996100344,5,0.000000,252,0.4368
n_1000_6,100,500,0.8500,0.0050,5,5,100,12,16,9996100244,9996100332,9996099866,9996100344,12,0.000000,420,0.7363
n_1000_6,100,500,0.8500,0.0050,5,5,100,202,16,9859381523,9996100327,9996099775,9996100344,17,0.000000,145,0.2535
n_1000_6,100,500,0.8500,0.0100,3,3,50,4,16,9996100280,9996100323,9996099854,9996100344,21,0.000000,84,0.2509
n_1000_6,100,500,0.8500,0.0100,3,3,50,12,16,9996100244,9996100321,9996099790,9996100344,23,0.000000,103,0.1918
n_1000_6,100,500,0.8500,0.0100,3,3,50,202,16,9859381523,9996100336,9996099838,9996100344,8,0.000000,130,0.2399
n_1000_6,100,500,0.8500,0.0100,3,3,100,4,16,9996100280,9996100338,9996099877,9996100344,6,0.000000,309,0.5663
n_1000_6,100,500,0.8500,0.0100,3,3,100,12,16,9996100244,9996100322,9996099811,9996100344,22,0.000000,212,0.3927
n_1000_6,100,500,0.8500,0.0100,3,3,100,202,16,9859381523,9996100336,9996099838,9996100344,8,0.000000,180,0.3000
n_1000_6,100,500,0.8500,0.0100,3,5,50,4,16,9996100280,9996100329,9996099843,9996100344,15,0.000000,84,0.1633
n_1000_6,100,500,0.8500,0.0100,3,5,50,12,16,9996100244,9996100315,9996099793,9996100344,29,0.000000,103,0.1983
n_1000_6,100,500,0.8500,0.0100,3,5,50,202,16,9859381523,9996100331,9996099813,9996100344,13,0.000000,196,0.3542
n_1000_6,100,500,0.8500,0.0100,3,5,100,4,16,9996100280,9996100333,9996099869,9996100344,11,0.000000,208,0.3801
n_1000_6,100,500,0.8500,0.0100,3,5,100,12,16,9996100244,9996100327,9996099836,9996100344,17,0.000000,263,0.4763
n_1000_6,100,500,0.8500,0.0100,3,5,100,202,16,9859381523,9996100335,9996099919,9996100344,9,0.000000,350,0.6492
n_1000_6,100,500,0.8500,0.0100,5,3,50,4,16,9996100280,9996100338,9996099864,9996100344,6,0.000000,182,0.3164
n_1000_6,100,500,0.8500,0.0100,5,3,50,12,16,9996100244,9996100316,9996099782,9996100344,28,0.000000,89,0.1628
n_1000_6,100,500,0.8500,0.0100,5,3,50,202,16,9859381523,9996100326,9996099799,9996100344,18,0.000000,114,0.1948
n_1000_6,100,500,0.8500,0.0100,5,3,100,4,16,9996100280,9996100338,9996099864,9996100344,6,0.000000,232,0.4202
n_1000_6,100,500,0.8500,0.0100,5,3,100,12,16,9996100244,9996100327,9996099829,9996100344,17,0.000000,276,0.5054
n_1000_6,100,500,0.8500,0.0100,5,3,100,202,16,9859381523,9996100326,9996099799,9996100344,18,0.000000,164,0.2904
n_1000_6,100,500,0.8500,0.0100,5,5,50,4,16,9996100280,9996100338,9996099879,9996100344,6,0.000000,131,0.2343
n_1000_6,100,500,0.8500,0.0100,5,5,50,12,16,9996100244,9996100312,9996099770,9996100344,32,0.000000,104,0.1862
n_1000_6,100,500,0.8500,0.0100,5,5,50,202,16,9859381523,9996100315,9996099762,9996100344,29,0.000000,99,0.1642
n_1000_6,100,500,0.8500,0.0100,5,5,100,4,16,9996100280,9996100338,9996099879,9996100344,6,0.000000,181,0.3220
n_1000_6,100,500,0.8500,0.0100,5,5,100,12,16,9996100244,9996100336,9996099823,9996100344,8,0.000000,387,0.6642
n_1000_6,100,500,0.8500,0.0100,5,5,100,202,16,9859381523,9996100333,9996099850,9996100344,11,0.000000,308,0.5495
n_1000_6,100,500,0.9500,0.0050,3,3,50,4,16,9996100280,9996100320,9996099901,9996100344,24,0.000000,175,0.3112
n_1000_6,100,500,0.9500,0.0050,3,3,50,12,16,9996100244,9996100337,9996099887,9996100344,7,0.000000,226,0.4064
n_1000_6,100,500,0.9500,0.0050,3,3,50,202,16,9859381523,9996100324,9996099782,9996100344,20,0.000000,118,0.2200
n_1000_6,100,500,0.9500,0.0050,3,3,100,4,16,9996100280,9996100339,9996099917,9996100344,5,0.000000,361,0.6549
n_1000_6,100,500,0.9500,0.0050,3,3,100,12,16,9996100244,9996100337,9996099887,9996100344,7,0.000000,276,0.4901
n_1000_6,100,500,0.9500,0.0050,3,3,100,202,16,9859381523,9996100332,9996099929,9996100344,12,0.000000,295,0.5347
n_1000_6,100,500,0.9500,0.0050,3,5,50,4,16,9996100280,9996100327,9996099880,9996100344,17,0.000000,142,0.2446
n_1000_6,100,500,0.9500,0.0050,3,5,50,12,16,9996100244,9996100337,9996099883,9996100344,7,0.000000,200,0.3554
n_1000_6,100,500,0.9500,0.0050,3,5,50,202,16,9859381523,9996100333,9996099824,9996100344,11,0.000000,146,0.2707
n_1000_6,100,500,0.9500,0.0050,3,5,100,4,16,9996100280,9996100327,9996099880,9996100344,17,0.000000,192,0.3563
n_1000_6,100,500,0.9500,0.0050,3,5,100,12,16,9996100244,9996100343,9996100031,9996100344,1,0.000000,429,0.7667
n_1000_6,100,500,0.9500,0.0050,3,5,100,202,16,9859381523,9996100334,9996099877,9996100344,10,0.000000,253,0.4504
n_1000_6,100,500,0.9500,0.0050,5,3,50,4,16,9996100280,9996100329,9996099917,9996100344,15,0.000000,187,0.3322
n_1000_6,100,500,0.9500,0.0050,5,3,50,12,16,9996100244,9996100325,9996099788,9996100344,19,0.000000,159,0.2676
n_1000_6,100,500,0.9500,0.0050,5,3,50,202,16,9859381523,9996100320,9996099846,9996100344,24,0.000000,124,0.2190
n_1000_6,100,500,0.9500,0.0050,5,3,100,4,16,9996100280,9996100329,9996099917,9996100344,15,0.000000,237,0.4233
n_1000_6,100,500,0.9500,0.0050,5,3,100,12,16,9996100244,9996100325,9996099788,9996100344,19,0.000000,209,0.3677
n_1000_6,100,500,0.9500,0.0050,5,3,100,202,16,9859381523,9996100334,9996099925,9996100344,10,0.000000,269,0.4659
n_1000_6,100,500,0.9500,0.0050,5,5,50,4,16,9996100280,9996100329,9996099917,9996100344,15,0.000000,187,0.3215
n_1000_6,100,500,0.9500,0.0050,5,5,50,12,16,9996100244,9996100336,9996099815,9996100344,8,0.000000,200,0.3532
n_1000_6,100,500,0.9500,0.0050,5,5,50,202,16,9859381523,9996100329,9996099799,9996100344,15,0.000000,124,0.2189
n_1000_6,100,500,0.9500,0.0050,5,5,100,4,16,9996100280,9996100329,9996099917,9996100344,15,0.000000,237,0.4169
n_1000_6,100,500,0.9500,0.0050,5,5,100,12,16,9996100244,9996100342,9996099944,9996100344,2,0.000000,436,0.7540
n_1000_6,100,500,0.9500,0.0050,5,5,100,202,16,9859381523,9996100333,9996099897,9996100344,11,0.000000,269,0.4660
n_1000_6,100,500,0.9500,0.0100,3,3,50,4,16,9996100280,9996100335,9996099850,9996100344,9,0.000000,190,0.3267
n_1000_6,100,500,0.9500,0.0100,3,3,50,12,16,9996100244,9996100333,9996099791,9996100344,11,0.000000,114,0.2020
n_1000_6,100,500,0.9500,0.0100,3,3,50,202,16,9859381523,9996100334,9996099797,9996100344,10,0.000000,96,0.1734
n_1000_6,100,500,0.9500,0.0100,3,3,100,4,16,9996100280,9996100338,9996099862,9996100344,6,0.000000,316,0.5687
n_1000_6,100,500,0.9500,0.0100,3,3,100,12,16,9996100244,9996100338,9996099909,9996100344,6,0.000000,322,0.5877
n_1000_6,100,500,0.9500,0.0100,3,3,100,202,16,9859381523,9996100334,9996099797,9996100344,10,0.000000,146,0.2667
n_1000_6,100,500,0.9500,0.0100,3,5,50,4,16,9996100280,9996100339,9996099917,9996100344,5,0.000000,171,0.2942
n_1000_6,100,500,0.9500,0.0100,3,5,50,12,16,9996100244,9996100336,9996099830,9996100344,8,0.000000,186,0.3288
n_1000_6,100,500,0.9500,0.0100,3,5,50,202,16,9859381523,9996100328,9996099759,9996100344,16,0.000000,120,0.2181
n_1000_6,100,500,0.9500,0.0100,3,5,100,4,16,9996100280,9996100339,9996099917,9996100344,5,0.000000,221,0.4059
n_1000_6,100,500,0.9500,0.0100,3,5,100,12,16,9996100244,9996100337,9996099891,9996100344,7,0.000000,293,0.5400
n_1000_6,100,500,0.9500,0.0100,3,5,100,202,16,9859381523,9996100330,9996099777,9996100344,14,0.000000,225,0.3812
n_1000_6,100,500,0.9500,0.0100,5,3,50,4,16,9996100280,9996100337,9996099876,9996100344,7,0.000000,178,0.3231
n_1000_6,100,500,0.9500,0.0100,5,3,50,12,16,9996100244,9996100329,9996099798,9996100344,15,0.000000,138,0.2424
n_1000_6,100,500,0.9500,0.0100,5,3,50,202,16,9859381523,9996100324,9996099764,9996100344,20,0.000000,132,0.2354
n_1000_6,100,500,0.9500,0.0100,5,3,100,4,16,9996100280,9996100337,9996099876,9996100344,7,0.000000,228,0.4067
n_1000_6,100,500,0.9500,0.0100,5,3,100,12,16,9996100244,9996100337,9996099876,9996100344,7,0.000000,297,0.5339
n_1000_6,100,500,0.9500,0.0100,5,3,100,202,16,9859381523,9996100333,9996099850,9996100344,11,0.000000,362,0.6466
n_1000_6,100,500,0.9500,0.0100,5,5,50,4,16,9996100280,9996100337,9996099876,9996100344,7,0.000000,152,0.2710
n_1000_6,100,500,0.9500,0.0100,5,5,50,12,16,9996100244,9996100331,9996099805,9996100344,13,0.000000,159,0.2855
n_1000_6,100,500,0.9500,0.0100,5,5,50,202,16,9859381523,9996100327,9996099809,9996100344,17,0.000000,132,0.2219
n_1000_6,100,500,0.9500,0.0100,5,5,100,4,16,9996100280,9996100337,9996099876,9996100344,7,0.000000,202,0.3817
n_1000_6,100,500,0.9500,0.0100,5,5,100,12,16,9996100244,9996100337,9996099876,9996100344,7,0.000000,297,0.5079
n_1000_6,100,500,0.9500,0.0100,5,5,100,202,16,9859381523,9996100327,9996099809,9996100344,17,0.000000,182,0.3200
n_1000_7,80,300,0.8500,0.0050,3,3,50,4,16,9800792608,9996105217,9996103272,9996105266,49,0.000000,147,0.2053
n_1000_7,80,300,0.8500,0.0050,3,3,50,12,16,9781261391,9996105224,9996103278,9996105266,42,0.000000,136,0.1918
n_1000_7,80,300,0.8500,0.0050,3,3,50,202,16,9996105048,9996105212,9996103298,9996105266,54,0.000001,140,0.2038
n_1000_7,80,300,0.8500,0.0050,3,3,100,4,16,9800792608,9996105217,9996103272,9996105266,49,0.000000,197,0.2815
n_1000_7,80,300,0.8500,0.0050,3,3,100,12,16,9781261391,9996105235,9996103430,9996105266,31,0.000000,250,0.3421
n_1000_7,80,300,0.8500,0.0050,3,3,100,202,16,9996105048,9996105212,9996103298,9996105266,54,0.000001,190,0.2715
n_1000_7,80,300,0.8500,0.0050,3,5,50,4,16,9800792608,9996105154,9996103095,9996105266,112,0.000001,59,0.0776
n_1000_7,80,300,0.8500,0.0050,3,5,50,12,16,9781261391,9996105213,9996103273,9996105266,53,0.000001,136,0.1933
n_1000_7,80,300,0.8500,0.0050,3,5,50,202,16,9996105048,9996105228,9996103401,9996105266,38,0.000000,162,0.2224
n_1000_7,80,300,0.8500,0.0050,3,5,100,4,16,9800792608,9996105198,9996103353,9996105266,68,0.000001,231,0.3401
n_1000_7,80,300,0.8500,0.0050,3,5,100,12,16,9781261391,9996105239,9996103629,9996105266,27,0.000000,300,0.4047
n_1000_7,80,300,0.8500,0.0050,3,5,100,202,16,9996105048,9996105245,9996103550,9996105266,21,0.000000,300,0.3937
n_1000_7,80,300,0.8500,0.0050,5,3,50,4,16,9800792608,9996105201,9996103154,9996105266,65,0.000001,68,0.0912
n_1000_7,80,300,0.8500,0.0050,5,3,50,12,16,9781261391,9996105222,9996103317,9996105266,44,0.000000,142,0.1999
n_1000_7,80,300,0.8500,0.0050,5,3,50,202,16,9996105048,9996105234,9996103427,9996105266,32,0.000000,165,0.2269
n_1000_7,80,300,0.8500,0.0050,5,3,100,4,16,9800792608,9996105240,9996103456,9996105266,26,0.000000,300,0.4099
n_1000_7,80,300,0.8500,0.0050,5,3,100,12,16,9781261391,9996105236,9996103400,9996105266,30,0.000000,300,0.4300
n_1000_7,80,300,0.8500,0.0050,5,3,100,202,16,9996105048,9996105234,9996103427,9996105266,32,0.000000,215,0.2855
n_1000_7,80,300,0.8500,0.0050,5,5,50,4,16,9800792608,9996105195,9996103142,9996105266,71,0.000001,67,0.0922
n_1000_7,80,300,0.8500,0.0050,5,5,50,12,16,9781261391,9996105210,9996103225,9996105266,56,0.000001,138,0.1959
n_1000_7,80,300,0.8500,0.0050,5,5,50,202,16,9996105048,9996105231,9996103408,9996105266,35,0.000000,145,0.1893
n_1000_7,80,300,0.8500,0.0050,5,5,100,4,16,9800792608,9996105230,9996103290,9996105266,36,0.000000,240,0.3338
n_1000_7,80,300,0.8500,0.0050,5,5,100,12,16,9781261391,9996105242,9996103506,9996105266,24,0.000000,266,0.3578
n_1000_7,80,300,0.8500,0.0050,5,5,100,202,16,9996105048,9996105231,9996103408,9996105266,35,0.000000,195,0.2702
n_1000_7,80,300,0.8500,0.0100,3,3,50,4,16,9800792608,9996105216,9996103244,9996105266,50,0.000001,138,0.1933
n_1000_7,80,300,0.8500,0.0100,3,3,50,12,16,9781261391,9996105226,9996103319,9996105266,40,0.000000,159,0.2241
n_1000_7,80,300,0.8500,0.0100,3,3,50,202,16,9996105048,9996105235,9996103379,9996105266,31,0.000000,158,0.2176
n_1000_7,80,300,0.8500,0.0100,3,3,100,4,16,9800792608,9996105231,9996103428,9996105266,35,0.000000,300,0.4300
n_1000_7,80,300,0.8500,0.0100,3,3,100,12,16,9781261391,9996105226,9996103319,9996105266,40,0.000000,209,0.2952
n_1000_7,80,300,0.8500,0.0100,3,3,100,202,16,9996105048,9996105235,9996103379,9996105266,31,0.000000,208,0.2992
n_1000_7,80,300,0.8500,0.0100,3,5,50,4,16,9800792608,9996105217,9996103267,9996105266,49,0.000000,62,0.0933
n_1000_7,80,300,0.8500,0.0100,3,5,50,12,16,9781261391,9996105232,9996103349,9996105266,34,0.000000,151,0.2276
n_1000_7,80,300,0.8500,0.0100,3,5,50,202,16,9996105048,9996105235,9996103379,9996105266,31,0.000000,181,0.2486
n_1000_7,80,300,0.8500,0.0100,3,5,100,4,16,9800792608,9996105235,9996103494,9996105266,31,0.000000,225,0.3188
n_1000_7,80,300,0.8500,0.0100,3,5,100,12,16,9781261391,9996105242,9996103473,9996105266,24,0.000000,257,0.3568
n_1000_7,80,300,0.8500,0.0100,3,5,100,202,16,9996105048,9996105248,9996103541,9996105266,18,0.000000,300,0.4129
n_1000_7,80,300,0.8500,0.0100,5,3,50,4,16,9800792608,9996105234,9996103471,9996105266,32,0.000000,97,0.1298
n_1000_7,80,300,0.8500,0.0100,5,3,50,12,16,9781261391,9996105220,9996103248,9996105266,46,0.000000,86,0.1167
n_1000_7,80,300,0.8500,0.0100,5,3,50,202,16,9996105048,9996105241,9996103395,9996105266,25,0.000000,232,0.3180
n_1000_7,80,300,0.8500,0.0100,5,3,100,4,16,9800792608,9996105236,9996103510,9996105266,30,0.000000,236,0.3391
n_1000_7,80,300,0.8500,0.0100,5,3,100,12,16,9781261391,9996105230,9996103290,9996105266,36,0.000000,277,0.3736
n_1000_7,80,300,0.8500,0.0100,5,3,100,202,16,9996105048,9996105241,9996103395,9996105266,25,0.000000,282,0.3824
n_1000_7,80,300,0.8500,0.0100,5,5,50,4,16,9800792608,9996105228,9996103354,9996105266,38,0.000000,151,0.2099
n_1000_7,80,300,0.8500,0.0100,5,5,50,12,16,9781261391,9996105232,9996103349,9996105266,34,0.000000,149,0.2044
n_1000_7,80,300,0.8500,0.0100,5,5,50,202,16,9996105048,9996105214,9996103581,9996105266,52,0.000001,184,0.2404
