instance,iterations,tenure_flip,tenure_swap,stall,diversify,seed,best_value,total_weight,elapsed_ms,grid_wallclock_ms
docs\inst_test\instancias\n_1000_2,100,10,7,20,0.3000,2026,9998385388,9998372951,17,2615
docs\inst_test\instancias\n_1000_2,100,10,7,20,0.1000,42,9999331118,9999316242,28,2615
docs\inst_test\instancias\n_1000_2,100,10,10,5,0.1000,123,9996330629,9996316194,18,2615
docs\inst_test\instancias\n_1000_2,100,10,10,10,0.1000,42,9999331207,9999316534,14,2615
docs\inst_test\instancias\n_1000_2,100,10,7,20,0.3000,42,9990329448,9990314935,24,2615
docs\inst_test\instancias\n_1000_2,100,10,7,20,0.2000,2026,9987801402,9987786386,29,2615
docs\inst_test\instancias\n_1000_2,100,10,10,5,0.2000,123,9994857334,9994843352,23,2615
docs\inst_test\instancias\n_1000_2,100,10,10,10,0.1000,123,9996330629,9996316194,14,2615
docs\inst_test\instancias\n_1000_2,100,10,10,5,0.1000,42,9999331207,9999316534,27,2615
docs\inst_test\instancias\n_1000_2,100,10,10,10,0.2000,123,9990329527,9990314934,14,2615
docs\inst_test\instancias\n_1000_2,100,10,10,5,0.3000,123,9990856748,9990842853,25,2615
docs\inst_test\instancias\n_1000_2,100,10,10,10,0.1000,2026,9998331097,9998316398,19,2615
docs\inst_test\instancias\n_1000_2,100,10,10,10,0.2000,2026,9988328180,9988314918,15,2615
docs\inst_test\instancias\n_1000_2,100,10,10,10,0.2000,42,9999858330,9999844531,19,2615
docs\inst_test\instancias\n_1000_2,100,10,10,5,0.3000,42,9993382057,9993372299,29,2615
docs\inst_test\instancias\n_1000_2,100,10,10,10,0.3000,2026,9998385415,9998372658,13,2615
docs\inst_test\instancias\n_1000_2,100,10,10,5,0.2000,2026,9988329174,9988314581,30,2615
docs\inst_test\instancias\n_1000_2,100,10,10,5,0.3000,2026,9998911217,9998901079,30,2615
docs\inst_test\instancias\n_1000_2,100,10,10,20,0.1000,42,9999331118,9999316242,14,2615
docs\inst_test\instancias\n_1000_2,100,10,10,10,0.3000,123,9990856748,9990842853,21,2615
docs\inst_test\instancias\n_1000_2,100,10,10,20,0.2000,2026,9987801402,9987786386,12,2615
docs\inst_test\instancias\n_1000_2,100,10,10,20,0.3000,42,9990329448,9990314935,14,2615
docs\inst_test\instancias\n_1000_2,100,10,10,20,0.3000,2026,9998385388,9998372951,14,2615
docs\inst_test\instancias\n_1000_2,100,10,10,20,0.1000,123,9996330629,9996316194,20,2615
docs\inst_test\instancias\n_1000_2,100,10,10,10,0.3000,42,9990329448,9990314935,30,2615
docs\inst_test\instancias\n_1000_2,100,10,15,5,0.1000,2026,9998331097,9998316398,14,2615
docs\inst_test\instancias\n_1000_2,100,10,10,20,0.1000,2026,9998331097,9998316398,26,2615
docs\inst_test\instancias\n_1000_2,100,10,10,20,0.2000,123,9987801402,9987786386,26,2615
docs\inst_test\instancias\n_1000_2,100,10,10,20,0.3000,123,9990856664,9990843198,25,2615
docs\inst_test\instancias\n_1000_2,100,10,15,5,0.3000,123,9990856748,9990842853,14,2615
docs\inst_test\instancias\n_1000_2,100,10,10,20,0.2000,42,9996330818,9996315713,31,2615
docs\inst_test\instancias\n_1000_2,100,10,15,5,0.3000,2026,9998911217,9998901079,13,2615
docs\inst_test\instancias\n_1000_2,100,10,15,5,0.2000,42,9999858876,9999845001,22,2615
docs\inst_test\instancias\n_1000_2,100,10,15,5,0.3000,42,9993382057,9993372299,21,2615
docs\inst_test\instancias\n_1000_2,100,10,15,5,0.1000,42,9999331207,9999316534,27,2615
docs\inst_test\instancias\n_1000_2,100,10,15,10,0.2000,42,9999858330,9999844531,14,2615
docs\inst_test\instancias\n_1000_2,100,10,15,10,0.1000,123,9996330629,9996316194,17,2615
docs\inst_test\instancias\n_1000_2,100,10,15,5,0.2000,123,9994857334,9994843352,28,2615
docs\inst_test\instancias\n_1000_2,100,10,15,10,0.1000,2026,9998331097,9998316398,18,2615
docs\inst_test\instancias\n_1000_2,100,10,15,5,0.1000,123,9996330629,9996316194,30,2615
docs\inst_test\instancias\n_1000_2,100,10,15,10,0.1000,42,9999331207,9999316534,20,2615
docs\inst_test\instancias\n_1000_2,100,10,15,5,0.2000,2026,9988329174,9988314581,31,2615
docs\inst_test\instancias\n_1000_2,100,10,15,10,0.3000,123,9990856748,9990842853,12,2615
docs\inst_test\instancias\n_1000_2,100,10,15,20,0.1000,42,9999331118,9999316242,13,2615
docs\inst_test\instancias\n_1000_2,100,10,15,10,0.2000,123,9990329527,9990314934,24,2615
docs\inst_test\instancias\n_1000_2,100,10,15,20,0.3000,42,9990329448,9990314935,14,2615
docs\inst_test\instancias\n_1000_2,100,10,15,20,0.2000,123,9987801402,9987786386,15,2615
docs\inst_test\instancias\n_1000_2,100,10,15,20,0.3000,123,9990856664,9990843198,13,2615
docs\inst_test\instancias\n_1000_2,100,10,15,10,0.2000,2026,9988328180,9988314918,28,2615
docs\inst_test\instancias\n_1000_2,100,10,15,20,0.1000,123,9996330629,9996316194,23,2615
docs\inst_test\instancias\n_1000_2,100,10,15,20,0.3000,2026,9998385388,9998372951,16,2615
docs\inst_test\instancias\n_1000_2,100,10,15,10,0.3000,42,9990329448,9990314935,25,2615
docs\inst_test\instancias\n_1000_2,100,15,7,5,0.1000,2026,9998331097,9998316398,14,2615
docs\inst_test\instancias\n_1000_2,100,10,15,10,0.3000,2026,9998385415,9998372658,27,2615
docs\inst_test\instancias\n_1000_2,100,10,15,20,0.2000,42,9996330818,9996315713,26,2615
docs\inst_test\instancias\n_1000_2,100,10,15,20,0.2000,2026,9987801402,9987786386,25,2615
docs\inst_test\instancias\n_1000_2,100,15,7,5,0.2000,123,9994857334,9994843352,14,2615
docs\inst_test\instancias\n_1000_2,100,15,7,5,0.2000,42,9999858876,9999845001,18,2615
docs\inst_test\instancias\n_1000_2,100,15,7,5,0.1000,123,9996330629,9996316194,23,2615
docs\inst_test\instancias\n_1000_2,100,10,15,20,0.1000,2026,9998331097,9998316398,31,2615
docs\inst_test\instancias\n_1000_2,100,15,7,5,0.3000,123,9990856748,9990842853,14,2615
docs\inst_test\instancias\n_1000_2,100,15,7,5,0.1000,42,9999331207,9999316534,29,2615
docs\inst_test\instancias\n_1000_2,100,15,7,10,0.1000,123,9996330629,9996316194,13,2615
docs\inst_test\instancias\n_1000_2,100,15,7,10,0.1000,42,9999331207,9999316534,14,2615
docs\inst_test\instancias\n_1000_2,100,15,7,5,0.3000,42,9993382057,9993372299,21,2615
docs\inst_test\instancias\n_1000_2,100,15,7,10,0.2000,123,9990329527,9990314934,14,2615
docs\inst_test\instancias\n_1000_2,100,15,7,10,0.3000,123,9990856748,9990842853,13,2615
docs\inst_test\instancias\n_1000_2,100,15,7,5,0.3000,2026,9998911217,9998901079,24,2615
docs\inst_test\instancias\n_1000_2,100,15,7,20,0.1000,42,9999331118,9999316242,14,2615
docs\inst_test\instancias\n_1000_2,100,15,7,20,0.1000,2026,9998331097,9998316398,13,2615
docs\inst_test\instancias\n_1000_2,100,15,7,10,0.1000,2026,9998331097,9998316398,24,2615
docs\inst_test\instancias\n_1000_2,100,15,7,10,0.3000,2026,9998385415,9998372658,19,2615
docs\inst_test\instancias\n_1000_2,100,15,7,5,0.2000,2026,9988329174,9988314581,32,2615
docs\inst_test\instancias\n_1000_2,100,15,7,20,0.1000,123,9996330629,9996316194,20,2615
docs\inst_test\instancias\n_1000_2,100,15,7,10,0.2000,42,9999858330,9999844531,28,2615
docs\inst_test\instancias\n_1000_2,100,15,7,20,0.3000,42,9990329448,9990314935,13,2615
docs\inst_test\instancias\n_1000_2,100,15,7,10,0.2000,2026,9988328180,9988314918,28,2615
docs\inst_test\instancias\n_1000_2,100,15,7,20,0.3000,2026,9998385388,9998372951,13,2615
docs\inst_test\instancias\n_1000_2,100,15,7,20,0.2000,123,9987801402,9987786386,22,2615
docs\inst_test\instancias\n_1000_2,100,15,7,20,0.2000,2026,9987801402,9987786386,23,2615
docs\inst_test\instancias\n_1000_2,100,15,10,5,0.1000,2026,9998331097,9998316398,13,2615
docs\inst_test\instancias\n_1000_2,100,15,10,5,0.1000,123,9996330629,9996316194,14,2615
docs\inst_test\instancias\n_1000_2,100,15,7,10,0.3000,42,9990329448,9990314935,32,2615
docs\inst_test\instancias\n_1000_2,100,15,7,20,0.2000,42,9996330818,9996315713,27,2615
docs\inst_test\instancias\n_1000_2,100,15,10,5,0.2000,42,9999858876,9999845001,17,2615
docs\inst_test\instancias\n_1000_2,100,15,7,20,0.3000,123,9990856664,9990843198,29,2615
docs\inst_test\instancias\n_1000_2,100,15,10,5,0.2000,123,9994857334,9994843352,19,2615
docs\inst_test\instancias\n_1000_2,100,15,10,5,0.2000,2026,9988329174,9988314581,21,2615
docs\inst_test\instancias\n_1000_2,100,15,10,5,0.1000,42,9999331207,9999316534,27,2615
docs\inst_test\instancias\n_1000_2,100,15,10,10,0.2000,42,9999858330,9999844531,15,2615
docs\inst_test\instancias\n_1000_2,100,15,10,10,0.2000,2026,9988328180,9988314918,13,2615
docs\inst_test\instancias\n_1000_2,100,15,10,10,0.1000,123,9996330629,9996316194,18,2615
docs\inst_test\instancias\n_1000_2,100,15,10,5,0.3000,2026,9998911217,9998901079,23,2615
docs\inst_test\instancias\n_1000_2,100,15,10,5,0.3000,42,9993382057,9993372299,25,2615
docs\inst_test\instancias\n_1000_2,100,15,10,10,0.2000,123,9990329527,9990314934,16,2615
docs\inst_test\instancias\n_1000_2,100,15,10,10,0.1000,42,9999331207,9999316534,21,2615
docs\inst_test\instancias\n_1000_2,100,15,10,5,0.3000,123,9990856748,9990842853,26,2615
docs\inst_test\instancias\n_1000_2,100,15,10,10,0.1000,2026,9998331097,9998316398,20,2615
docs\inst_test\instancias\n_1000_2,100,15,10,10,0.3000,42,9990329448,9990314935,20,2615
docs\inst_test\instancias\n_1000_2,100,15,10,20,0.3000,42,9990329448,9990314935,14,2615
docs\inst_test\instancias\n_1000_2,100,15,10,10,0.3000,123,9990856748,9990842853,25,2615
docs\inst_test\instancias\n_1000_2,100,15,10,20,0.2000,2026,9987801402,9987786386,14,2615
docs\inst_test\instancias\n_1000_2,100,15,10,10,0.3000,2026,9998385415,9998372658,24,2615
docs\inst_test\instancias\n_1000_2,100,15,10,20,0.3000,123,9990856664,9990843198,14,2615
docs\inst_test\instancias\n_1000_2,100,15,15,5,0.2000,42,9999858876,9999845001,13,2615
docs\inst_test\instancias\n_1000_2,100,15,15,5,0.1000,123,9996330629,9996316194,14,2615
docs\inst_test\instancias\n_1000_2,100,15,10,20,0.1000,123,9996330629,9996316194,26,2615
docs\inst_test\instancias\n_1000_2,100,15,10,20,0.1000,42,9999331118,9999316242,28,2615
docs\inst_test\instancias\n_1000_2,100,15,10,20,0.2000,42,9996330818,9996315713,26,2615
docs\inst_test\instancias\n_1000_2,100,15,10,20,0.1000,2026,9998331097,9998316398,28,2615
docs\inst_test\instancias\n_1000_2,100,15,10,20,0.2000,123,9987801402,9987786386,26,2615
docs\inst_test\instancias\n_1000_2,100,15,15,5,0.3000,123,9990856748,9990842853,13,2615
docs\inst_test\instancias\n_1000_2,100,15,15,5,0.2000,2026,9988329174,9988314581,14,2615
docs\inst_test\instancias\n_1000_2,100,15,15,10,0.1000,42,9999331207,9999316534,14,2615
docs\inst_test\instancias\n_1000_2,100,15,15,10,0.1000,123,9996330629,9996316194,14,2615
docs\inst_test\instancias\n_1000_2,100,15,15,10,0.1000,2026,9998331097,9998316398,14,2615
docs\inst_test\instancias\n_1000_2,100,15,10,20,0.3000,2026,9998385388,9998372951,30,2615
docs\inst_test\instancias\n_1000_2,100,15,15,5,0.2000,123,9994857334,9994843352,26,2615
docs\inst_test\instancias\n_1000_2,100,15,15,5,0.1000,2026,9998331097,9998316398,29,2615
docs\inst_test\instancias\n_1000_2,100,15,15,5,0.3000,42,9993382057,9993372299,21,2615
docs\inst_test\instancias\n_1000_2,100,15,15,5,0.1000,42,9999331207,9999316534,34,2615
docs\inst_test\instancias\n_1000_2,100,15,15,5,0.3000,2026,9998911217,9998901079,24,2615
docs\inst_test\instancias\n_1000_2,100,15,15,10,0.3000,2026,9998385415,9998372658,13,2615
docs\inst_test\instancias\n_1000_2,100,15,15,10,0.2000,42,9999858330,9999844531,19,2615
docs\inst_test\instancias\n_1000_2,100,15,15,20,0.1000,123,9996330629,9996316194,14,2615
docs\inst_test\instancias\n_1000_2,100,15,15,20,0.1000,2026,9998331097,9998316398,13,2615
docs\inst_test\instancias\n_1000_2,100,15,15,20,0.2000,42,9996330818,9996315713,13,2615
docs\inst_test\instancias\n_1000_2,100,15,15,20,0.2000,123,9987801402,9987786386,13,2615
docs\inst_test\instancias\n_1000_2,100,15,15,10,0.3000,123,9990856748,9990842853,23,2615
docs\inst_test\instancias\n_1000_2,100,15,15,20,0.3000,123,9990856664,9990843198,15,2615
docs\inst_test\instancias\n_1000_2,100,15,15,10,0.2000,2026,9988328180,9988314918,26,2615
docs\inst_test\instancias\n_1000_2,100,20,7,5,0.1000,123,9996330629,9996316194,14,2615
docs\inst_test\instancias\n_1000_2,100,15,15,10,0.3000,42,9990329448,9990314935,28,2615
docs\inst_test\instancias\n_1000_2,100,15,15,20,0.3000,2026,9998385388,9998372951,18,2615
docs\inst_test\instancias\n_1000_2,100,15,15,10,0.2000,123,9990329527,9990314934,34,2615
docs\inst_test\instancias\n_1000_2,100,15,15,20,0.1000,42,9999331118,9999316242,29,2615
docs\inst_test\instancias\n_1000_2,100,20,7,5,0.2000,123,9994857334,9994843352,13,2615
docs\inst_test\instancias\n_1000_2,100,20,7,5,0.3000,123,9990856748,9990842853,13,2615
docs\inst_test\instancias\n_1000_2,100,15,15,20,0.2000,2026,9987801402,9987786386,30,2615
docs\inst_test\instancias\n_1000_2,100,20,7,5,0.1000,2026,9998331097,9998316398,22,2615
docs\inst_test\instancias\n_1000_2,100,20,7,5,0.2000,2026,9988329174,9988314581,18,2615
docs\inst_test\instancias\n_1000_2,100,20,7,5,0.1000,42,9999331207,9999316534,27,2615
docs\inst_test\instancias\n_1000_2,100,20,7,5,0.2000,42,9999858876,9999845001,23,2615
docs\inst_test\instancias\n_1000_2,100,20,7,10,0.1000,123,9996330629,9996316194,13,2615
docs\inst_test\instancias\n_1000_2,100,15,15,20,0.3000,42,9990329448,9990314935,34,2615
docs\inst_test\instancias\n_1000_2,100,20,7,5,0.3000,2026,9998911217,9998901079,18,2615
docs\inst_test\instancias\n_1000_2,100,20,7,10,0.2000,123,9990329527,9990314934,13,2615
docs\inst_test\instancias\n_1000_2,100,20,7,10,0.3000,42,9990329448,9990314935,12,2615
docs\inst_test\instancias\n_1000_2,100,20,7,5,0.3000,42,9993382057,9993372299,26,2615
docs\inst_test\instancias\n_1000_2,100,20,7,10,0.2000,42,9999858330,9999844531,20,2615
docs\inst_test\instancias\n_1000_2,100,20,7,10,0.1000,42,9999331207,9999316534,26,2615
docs\inst_test\instancias\n_1000_2,100,20,7,10,0.1000,2026,9998331097,9998316398,26,2615
docs\inst_test\instancias\n_1000_2,100,20,7,20,0.2000,123,9987801402,9987786386,13,2615
docs\inst_test\instancias\n_1000_2,100,20,7,10,0.3000,2026,9998385415,9998372658,20,2615
docs\inst_test\instancias\n_1000_2,100,20,7,10,0.2000,2026,9988328180,9988314918,28,2615
docs\inst_test\instancias\n_1000_2,100,20,7,20,0.3000,123,9990856664,9990843198,17,2615
docs\inst_test\instancias\n_1000_2,100,20,7,10,0.3000,123,9990856748,9990842853,25,2615
docs\inst_test\instancias\n_1000_2,100,20,7,20,0.2000,2026,9987801402,9987786386,20,2615
docs\inst_test\instancias\n_1000_2,100,20,7,20,0.3000,42,9990329448,9990314935,20,2615
docs\inst_test\instancias\n_1000_2,100,20,7,20,0.1000,42,9999331118,9999316242,27,2615
docs\inst_test\instancias\n_1000_2,100,20,7,20,0.1000,2026,9998331097,9998316398,25,2615
docs\inst_test\instancias\n_1000_2,100,20,7,20,0.3000,2026,9998385388,9998372951,20,2615
docs\inst_test\instancias\n_1000_2,100,20,7,20,0.2000,42,9996330818,9996315713,25,2615
docs\inst_test\instancias\n_1000_2,100,20,10,5,0.2000,42,9999858876,9999845001,14,2615
docs\inst_test\instancias\n_1000_2,100,20,10,5,0.2000,123,9994857334,9994843352,14,2615
docs\inst_test\instancias\n_1000_2,100,20,7,20,0.1000,123,9996330629,9996316194,32,2615
docs\inst_test\instancias\n_1000_2,100,20,10,5,0.2000,2026,9988329174,9988314581,14,2615
docs\inst_test\instancias\n_1000_2,100,20,10,5,0.1000,42,9999331207,9999316534,25,2615
docs\inst_test\instancias\n_1000_2,100,20,10,10,0.1000,42,9999331207,9999316534,14,2615
docs\inst_test\instancias\n_1000_2,100,20,10,5,0.1000,2026,9998331097,9998316398,27,2615
docs\inst_test\instancias\n_1000_2,100,20,10,10,0.1000,2026,9998331097,9998316398,16,2615
docs\inst_test\instancias\n_1000_2,100,20,10,5,0.3000,123,9990856748,9990842853,19,2615
docs\inst_test\instancias\n_1000_2,100,20,10,10,0.3000,123,9990856748,9990842853,13,2615
docs\inst_test\instancias\n_1000_2,100,20,10,10,0.3000,42,9990329448,9990314935,15,2615
docs\inst_test\instancias\n_1000_2,100,20,10,5,0.1000,123,9996330629,9996316194,33,2615
docs\inst_test\instancias\n_1000_2,100,20,10,20,0.1000,42,9999331118,9999316242,14,2615
docs\inst_test\instancias\n_1000_2,100,20,10,5,0.3000,42,9993382057,9993372299,27,2615
docs\inst_test\instancias\n_1000_2,100,20,10,20,0.1000,123,9996330629,9996316194,15,2615
docs\inst_test\instancias\n_1000_2,100,20,10,20,0.1000,2026,9998331097,9998316398,13,2615
docs\inst_test\instancias\n_1000_2,100,20,10,5,0.3000,2026,9998911217,9998901079,30,2615
docs\inst_test\instancias\n_1000_2,100,20,10,10,0.1000,123,9996330629,9996316194,28,2615
docs\inst_test\instancias\n_1000_2,100,20,10,10,0.2000,42,9999858330,9999844531,26,2615
docs\inst_test\instancias\n_1000_2,100,20,10,10,0.2000,2026,9988328180,9988314918,27,2615
docs\inst_test\instancias\n_1000_2,100,20,10,10,0.2000,123,9990329527,9990314934,28,2615
docs\inst_test\instancias\n_1000_2,100,20,10,10,0.3000,2026,9998385415,9998372658,24,2615
docs\inst_test\instancias\n_1000_2,100,20,10,20,0.3000,42,9990329448,9990314935,13,2615
docs\inst_test\instancias\n_1000_2,100,20,10,20,0.2000,123,9987801402,9987786386,15,2615
docs\inst_test\instancias\n_1000_2,100,20,10,20,0.3000,123,9990856664,9990843198,13,2615
docs\inst_test\instancias\n_1000_2,100,20,15,5,0.1000,42,9999331207,9999316534,14,2615
docs\inst_test\instancias\n_1000_2,100,20,15,5,0.1000,123,9996330629,9996316194,14,2615
docs\inst_test\instancias\n_1000_2,100,20,10,20,0.2000,42,9996330818,9996315713,26,2615
docs\inst_test\instancias\n_1000_2,100,20,15,10,0.1000,42,9999331207,9999316534,15,2615
docs\inst_test\instancias\n_1000_2,100,20,15,10,0.1000,123,9996330629,9996316194,13,2615
docs\inst_test\instancias\n_1000_2,100,20,15,10,0.2000,42,9999858330,9999844531,13,2615
docs\inst_test\instancias\n_1000_2,100,20,10,20,0.2000,2026,9987801402,9987786386,31,2615
docs\inst_test\instancias\n_1000_2,100,20,15,10,0.1000,2026,9998331097,9998316398,15,2615
docs\inst_test\instancias\n_1000_2,100,20,15,10,0.2000,123,9990329527,9990314934,13,2615
docs\inst_test\instancias\n_1000_2,100,20,15,5,0.1000,2026,9998331097,9998316398,27,2615
docs\inst_test\instancias\n_1000_2,100,20,10,20,0.3000,2026,9998385388,9998372951,31,2615
docs\inst_test\instancias\n_1000_2,100,20,15,10,0.2000,2026,9988328180,9988314918,14,2615
docs\inst_test\instancias\n_1000_2,100,20,15,5,0.2000,42,9999858876,9999845001,27,2615
docs\inst_test\instancias\n_1000_2,100,20,15,5,0.3000,42,9993382057,9993372299,26,2615
docs\inst_test\instancias\n_1000_2,100,20,15,5,0.3000,123,9990856748,9990842853,25,2615
docs\inst_test\instancias\n_1000_2,100,20,15,5,0.3000,2026,9998911217,9998901079,25,2615
docs\inst_test\instancias\n_1000_2,100,20,15,5,0.2000,123,9994857334,9994843352,30,2615
docs\inst_test\instancias\n_1000_2,100,20,15,10,0.3000,2026,9998385415,9998372658,13,2615
docs\inst_test\instancias\n_1000_2,100,20,15,10,0.3000,123,9990856748,9990842853,13,2615
docs\inst_test\instancias\n_1000_2,100,20,15,5,0.2000,2026,9988329174,9988314581,32,2615
docs\inst_test\instancias\n_1000_2,100,20,15,20,0.1000,42,9999331118,9999316242,14,2615
docs\inst_test\instancias\n_1000_2,100,20,15,20,0.1000,2026,9998331097,9998316398,14,2615
docs\inst_test\instancias\n_1000_2,100,20,15,20,0.2000,42,9996330818,9996315713,14,2615
docs\inst_test\instancias\n_1000_2,100,20,15,20,0.3000,42,9990329448,9990314935,13,2615
docs\inst_test\instancias\n_1000_2,100,20,15,10,0.3000,42,9990329448,9990314935,25,2615
docs\inst_test\instancias\n_1000_2,100,20,15,20,0.2000,2026,9987801402,9987786386,24,2615
docs\inst_test\instancias\n_1000_2,100,20,15,20,0.2000,123,9987801402,9987786386,25,2615
docs\inst_test\instancias\n_1000_2,100,20,15,20,0.1000,123,9996330629,9996316194,29,2615
docs\inst_test\instancias\n_1000_2,100,20,15,20,0.3000,2026,9998385388,9998372951,24,2615
docs\inst_test\instancias\n_1000_2,100,20,15,20,0.3000,123,9990856664,9990843198,32,2615
docs\inst_test\instancias\n_1000_2,300,10,7,5,0.2000,42,9999858876,9999845001,43,2615
docs\inst_test\instancias\n_1000_2,300,10,7,5,0.3000,123,9999438622,9999429155,41,2615
docs\inst_test\instancias\n_1000_2,300,10,7,5,0.2000,123,9999912391,9999900751,48,2615
docs\inst_test\instancias\n_1000_2,300,10,7,5,0.2000,2026,9998912519,9998900937,50,2615
docs\inst_test\instancias\n_1000_2,300,10,7,5,0.1000,2026,9998331097,9998316398,53,2615
docs\inst_test\instancias\n_1000_2,300,10,7,10,0.1000,2026,9998331097,9998316398,42,2615
docs\inst_test\instancias\n_1000_2,300,10,7,10,0.2000,2026,9996385206,9996372915,52,2615
docs\inst_test\instancias\n_1000_2,300,10,7,5,0.3000,42,9999964929,9999957495,72,2615
docs\inst_test\instancias\n_1000_2,300,10,7,5,0.1000,123,9997330825,9997316169,78,2615
docs\inst_test\instancias\n_1000_2,300,10,7,5,0.3000,2026,9999438838,9999429166,70,2615
docs\inst_test\instancias\n_1000_2,300,10,7,10,0.3000,123,9996911904,9996900423,36,2615
docs\inst_test\instancias\n_1000_2,300,10,7,10,0.3000,42,9998438516,9998428988,55,2615
docs\inst_test\instancias\n_1000_2,300,10,7,5,0.1000,42,9999331207,9999316534,88,2615
docs\inst_test\instancias\n_1000_2,300,10,7,10,0.1000,42,9999331207,9999316534,79,2615
docs\inst_test\instancias\n_1000_2,300,10,7,10,0.3000,2026,9999438838,9999429166,41,2615
docs\inst_test\instancias\n_1000_2,300,10,7,10,0.1000,123,9996330629,9996316194,82,2615
docs\inst_test\instancias\n_1000_2,300,10,7,10,0.2000,42,9999858876,9999845001,74,2615
docs\inst_test\instancias\n_1000_2,300,10,7,10,0.2000,123,9999912391,9999900751,78,2615
docs\inst_test\instancias\n_1000_2,300,10,7,20,0.2000,42,9999858876,9999845001,39,2615
docs\inst_test\instancias\n_1000_2,300,10,7,20,0.1000,2026,9998331097,9998316398,50,2615
docs\inst_test\instancias\n_1000_2,300,10,7,20,0.3000,42,9994911311,9994900125,36,2615
docs\inst_test\instancias\n_1000_2,300,10,7,20,0.3000,123,9992384096,9992371960,36,2615
docs\inst_test\instancias\n_1000_2,300,10,7,20,0.3000,2026,9998912310,9998901354,34,2615
docs\inst_test\instancias\n_1000_2,300,10,7,20,0.1000,123,9996330629,9996316194,66,2615
docs\inst_test\instancias\n_1000_2,300,10,10,5,0.2000,42,9999858876,9999845001,44,2615
docs\inst_test\instancias\n_1000_2,300,10,10,5,0.3000,123,9999438622,9999429155,38,2615
docs\inst_test\instancias\n_1000_2,300,10,7,20,0.2000,123,9998385547,9998372602,66,2615
docs\inst_test\instancias\n_1000_2,300,10,7,20,0.1000,42,9999331207,9999316534,96,2615
docs\inst_test\instancias\n_1000_2,300,10,7,20,0.2000,2026,9996385206,9996372915,75,2615
docs\inst_test\instancias\n_1000_2,300,10,10,5,0.1000,123,9997330825,9997316169,67,2615
docs\inst_test\instancias\n_1000_2,300,10,10,5,0.3000,42,9999964929,9999957495,60,2615
docs\inst_test\instancias\n_1000_2,300,10,10,10,0.1000,2026,9998331097,9998316398,43,2615
docs\inst_test\instancias\n_1000_2,300,10,10,5,0.2000,123,9999912391,9999900751,74,2615
docs\inst_test\instancias\n_1000_2,300,10,10,10,0.2000,42,9999858876,9999845001,47,2615
docs\inst_test\instancias\n_1000_2,300,10,10,5,0.1000,42,9999331207,9999316534,85,2615
docs\inst_test\instancias\n_1000_2,300,10,10,5,0.1000,2026,9998331097,9998316398,81,2615
docs\inst_test\instancias\n_1000_2,300,10,10,5,0.3000,2026,9999438838,9999429166,67,2615
docs\inst_test\instancias\n_1000_2,300,10,10,5,0.2000,2026,9998912519,9998900937,77,2615
docs\inst_test\instancias\n_1000_2,300,10,10,10,0.2000,2026,9996385206,9996372915,39,2615
docs\inst_test\instancias\n_1000_2,300,10,10,10,0.1000,42,9999331207,9999316534,74,2615
docs\inst_test\instancias\n_1000_2,300,10,10,20,0.1000,42,9999331207,9999316534,42,2615
docs\inst_test\instancias\n_1000_2,300,10,10,10,0.1000,123,9996330629,9996316194,83,2615
docs\inst_test\instancias\n_1000_2,300,10,10,20,0.1000,2026,9998331097,9998316398,41,2615
docs\inst_test\instancias\n_1000_2,300,10,10,10,0.3000,123,9996911904,9996900423,54,2615
docs\inst_test\instancias\n_1000_2,300,10,10,10,0.3000,42,9998438516,9998428988,67,2615
docs\inst_test\instancias\n_1000_2,300,10,10,20,0.2000,42,9999858876,9999845001,40,2615
docs\inst_test\instancias\n_1000_2,300,10,10,10,0.2000,123,9999912391,9999900751,75,2615
docs\inst_test\instancias\n_1000_2,300,10,10,20,0.2000,123,9998385547,9998372602,43,2615
docs\inst_test\instancias\n_1000_2,300,10,10,10,0.3000,2026,9999438838,9999429166,72,2615
docs\inst_test\instancias\n_1000_2,300,10,15,5,0.1000,42,9999331207,9999316534,47,2615
docs\inst_test\instancias\n_1000_2,300,10,10,20,0.1000,123,9996330629,9996316194,75,2615
docs\inst_test\instancias\n_1000_2,300,10,10,20,0.3000,123,9992384096,9992371960,64,2615
docs\inst_test\instancias\n_1000_2,300,10,10,20,0.3000,42,9994911311,9994900125,69,2615
docs\inst_test\instancias\n_1000_2,300,10,15,5,0.2000,123,9999912391,9999900751,39,2615
docs\inst_test\instancias\n_1000_2,300,10,10,20,0.3000,2026,9998912310,9998901354,69,2615
docs\inst_test\instancias\n_1000_2,300,10,10,20,0.2000,2026,9996385206,9996372915,74,2615
docs\inst_test\instancias\n_1000_2,300,10,15,5,0.3000,123,9999438622,9999429155,43,2615
docs\inst_test\instancias\n_1000_2,300,10,15,5,0.3000,42,9999964929,9999957495,54,2615
docs\inst_test\instancias\n_1000_2,300,10,15,5,0.2000,2026,9998912519,9998900937,62,2615
docs\inst_test\instancias\n_1000_2,300,10,15,10,0.1000,42,9999331207,9999316534,60,2615
docs\inst_test\instancias\n_1000_2,300,10,15,5,0.1000,123,9997330825,9997316169,84,2615
docs\inst_test\instancias\n_1000_2,300,10,15,5,0.3000,2026,9999438838,9999429166,68,2615
docs\inst_test\instancias\n_1000_2,300,10,15,10,0.3000,42,9998438516,9998428988,36,2615
docs\inst_test\instancias\n_1000_2,300,10,15,5,0.1000,2026,9998331097,9998316398,84,2615
