instance,iterations,tenure_flip,tenure_swap,stall,diversify,seed,best_value,total_weight,elapsed_ms
docs/inst_test/instancias/n_1000_1,1000,15,10,200,0.3000,123,9999416581,9999413709,260
docs/inst_test/instancias/n_1000_1,1000,15,10,200,0.3000,2026,9999887007,9999883468,249
docs/inst_test/instancias/n_1000_1,1000,15,15,50,0.1000,2026,9995297202,9995292594,256
docs/inst_test/instancias/n_1000_1,1000,15,15,50,0.1000,42,9999297486,9999292958,304
docs/inst_test/instancias/n_1000_1,1000,15,15,50,0.1000,123,9998827353,9998822863,286
docs/inst_test/instancias/n_1000_1,1000,15,15,50,0.2000,123,9998886934,9998883463,254
docs/inst_test/instancias/n_1000_1,1000,15,15,50,0.2000,42,9998827387,9998822899,285
docs/inst_test/instancias/n_1000_1,1000,15,15,50,0.2000,2026,9999357281,9999353085,267
docs/inst_test/instancias/n_1000_1,1000,15,15,50,0.3000,42,9999887078,9999883475,211
docs/inst_test/instancias/n_1000_1,1000,15,15,50,0.3000,123,9999416581,9999413709,240
docs/inst_test/instancias/n_1000_1,1000,15,15,50,0.3000,2026,9999887007,9999883468,229
docs/inst_test/instancias/n_1000_1,1000,15,15,100,0.1000,2026,9995297202,9995292594,256
docs/inst_test/instancias/n_1000_1,1000,15,15,100,0.1000,42,9999297471,9999292890,285
docs/inst_test/instancias/n_1000_1,1000,15,15,100,0.2000,2026,9999357281,9999353085,211
docs/inst_test/instancias/n_1000_1,1000,15,15,100,0.2000,123,9998357187,9998353072,247
docs/inst_test/instancias/n_1000_1,1000,15,15,100,0.1000,123,9998827353,9998822863,288
docs/inst_test/instancias/n_1000_1,1000,15,15,100,0.2000,42,9998827387,9998822899,270
docs/inst_test/instancias/n_1000_1,1000,15,15,100,0.3000,42,9999887034,9999883351,261
docs/inst_test/instancias/n_1000_1,1000,15,15,100,0.3000,123,9999416581,9999413709,250
docs/inst_test/instancias/n_1000_1,1000,15,15,200,0.1000,123,9998827353,9998822863,212
docs/inst_test/instancias/n_1000_1,1000,15,15,100,0.3000,2026,9999887007,9999883468,270
docs/inst_test/instancias/n_1000_1,1000,15,15,200,0.1000,42,9999297471,9999292890,277
docs/inst_test/instancias/n_1000_1,1000,15,15,200,0.2000,123,9998357187,9998353072,262
docs/inst_test/instancias/n_1000_1,1000,15,15,200,0.2000,42,9998827387,9998822899,278
docs/inst_test/instancias/n_1000_1,1000,15,15,200,0.1000,2026,9995297202,9995292594,304
docs/inst_test/instancias/n_1000_1,1000,15,15,200,0.2000,2026,9999357281,9999353085,262
docs/inst_test/instancias/n_1000_1,1000,15,15,200,0.3000,123,9999416581,9999413709,257
docs/inst_test/instancias/n_1000_1,1000,15,15,200,0.3000,2026,9999887007,9999883468,230
docs/inst_test/instancias/n_1000_1,1000,20,7,50,0.1000,123,9998827353,9998822863,242
docs/inst_test/instancias/n_1000_1,1000,20,7,50,0.1000,42,9999297486,9999292958,275
docs/inst_test/instancias/n_1000_1,1000,15,15,200,0.3000,42,9995356890,9995352989,366
docs/inst_test/instancias/n_1000_1,1000,20,7,50,0.2000,42,9998827387,9998822899,239
docs/inst_test/instancias/n_1000_1,1000,20,7,50,0.1000,2026,9995297202,9995292594,278
docs/inst_test/instancias/n_1000_1,1000,20,7,50,0.2000,123,9998886934,9998883463,222
docs/inst_test/instancias/n_1000_1,1000,20,7,50,0.2000,2026,9999357281,9999353085,225
docs/inst_test/instancias/n_1000_1,1000,20,7,50,0.3000,123,9999416581,9999413709,204
docs/inst_test/instancias/n_1000_1,1000,20,7,50,0.3000,42,9999887078,9999883475,309
docs/inst_test/instancias/n_1000_1,1000,20,7,50,0.3000,2026,9999887007,9999883468,305
docs/inst_test/instancias/n_1000_1,1000,20,7,100,0.1000,123,9998827353,9998822863,329
docs/inst_test/instancias/n_1000_1,1000,20,7,100,0.2000,42,9998827387,9998822899,326
docs/inst_test/instancias/n_1000_1,1000,20,7,100,0.1000,42,9999297471,9999292890,373
docs/inst_test/instancias/n_1000_1,1000,20,7,100,0.1000,2026,9995297202,9995292594,353
docs/inst_test/instancias/n_1000_1,1000,20,7,100,0.2000,123,9998357187,9998353072,359
docs/inst_test/instancias/n_1000_1,1000,20,7,100,0.2000,2026,9999357281,9999353085,330
docs/inst_test/instancias/n_1000_1,1000,20,7,100,0.3000,42,9999887034,9999883351,257
docs/inst_test/instancias/n_1000_1,1000,20,7,100,0.3000,123,9999416581,9999413709,236
docs/inst_test/instancias/n_1000_1,1000,20,7,100,0.3000,2026,9999887007,9999883468,258
docs/inst_test/instancias/n_1000_1,1000,20,7,200,0.1000,123,9998827353,9998822863,255
docs/inst_test/instancias/n_1000_1,1000,20,7,200,0.1000,42,9999297471,9999292890,294
docs/inst_test/instancias/n_1000_1,1000,20,7,200,0.1000,2026,9995297202,9995292594,283
docs/inst_test/instancias/n_1000_1,1000,20,7,200,0.2000,2026,9999357281,9999353085,246
docs/inst_test/instancias/n_1000_1,1000,20,7,200,0.3000,42,9995356890,9995352989,223
docs/inst_test/instancias/n_1000_1,1000,20,7,200,0.2000,123,9998357187,9998353072,256
docs/inst_test/instancias/n_1000_1,1000,20,7,200,0.2000,42,9998827387,9998822899,288
docs/inst_test/instancias/n_1000_1,1000,20,7,200,0.3000,123,9999416581,9999413709,242
docs/inst_test/instancias/n_1000_1,1000,20,7,200,0.3000,2026,9999887007,9999883468,224
docs/inst_test/instancias/n_1000_1,1000,20,10,50,0.1000,42,9999297486,9999292958,241
docs/inst_test/instancias/n_1000_1,1000,20,10,50,0.1000,123,9998827353,9998822863,264
docs/inst_test/instancias/n_1000_1,1000,20,10,50,0.2000,2026,9999357281,9999353085,213
docs/inst_test/instancias/n_1000_1,1000,20,10,50,0.2000,42,9998827387,9998822899,243
docs/inst_test/instancias/n_1000_1,1000,20,10,50,0.3000,42,9999887078,9999883475,187
docs/inst_test/instancias/n_1000_1,1000,20,10,50,0.3000,123,9999416581,9999413709,191
